listing_id,business_name,category,address,city,state,zip,current_latitude,current_longitude,proposed_latitude,proposed_longitude,confidence,source_url,verification_notes,action
c8d0eb8c-df20-4bd7-89f2-038aa550c3ee,ONE9 Travel Center,truck-stops,39 Victory Ln,Vienna,GA,31092,,,32.085408,-83.759891,high,https://locations.pilotflyingj.com/us/ga/vienna/39-victory-ln,"brand-published coords (Pilot store-list dump, former Pilot #398, now ONE9); ONE9 Travel Center is Pilot Company's ONE9 sub-brand at the former Pilot Travel Center #398, same address. Pilot official store list (store 398, 39 Victory Lane, Vienna GA 31092, I-75 Exit 109, phone 229-268-1414) gives 32.085408,-83.759891; POI Factory (#0398) identical. Exit 109 location sanity-checks (between Cordele 3",ready
c73ec493-6f43-42fd-94ef-d086b83eaf2b,"CAT Scale — Speedway #7147, Athens",cat-scales,2920 Decatur Pike,Athens,TN,37303,,,35.469129,-84.652949,medium,https://truckerguideapp.com/diesel-stations/speedway-206182,"brand-directory coords via search; Trucker Guide listing for Speedway 2920 Decatur Pike prints these coords; consistent with I-75 exit 49 NW of Athens. CAT scale sits on host Speedway #7147 property. Single source, no second confirmation.",manual-review
6179df3f-6f75-4755-b9ca-75e29976793e,Econo Lodge Athens I-75,hotels-truck-parking,1827 Holiday Drive,Athens,TN,37303,,,35.464716,-84.643798,medium,https://api.nextdoor.com/pages/econo-lodge-athens-tn-1/,"web-search snippet (Nextdoor business page geodata); Coordinates 35.46471622/-84.64379829 surfaced from Nextdoor page for Econo Lodge, 1827 Holiday Dr, Athens TN 37303. Consistent with I-75 exit 49 hotel cluster just east of the Speedway at 2920 Decatur Pike. Single source, no independent confirmation. Direct fetch of choicehotels.com tn823 page was blocked by egress policy. [AUDITED:confirmed] A second, independent coordinate for Econo Lodge, 1827 Holiday Dr, Athens TN surfaced via web search (hotel-booking data, hotelplanner/locable family): 35.465433,-84.644825 - 123 m",manual-review
bf9f7bff-15b9-4252-9fed-9818d877fafa,GTG Truck & Trailer Repair,roadside-service,16 W Washington Ave,Athens,TN,37303,,,35.442400,-84.593900,low,https://gtgtruck.com/,"manual geocode of downtown address; No directory published coords after 6+ searches. 16 W Washington Ave is half a block off the Athens courthouse square; point placed manually at the downtown block (est. uncertainty ~200 m). Address confirmed on gtgtruck.com/Yelp. [AUDITED:confirmed] Manual geocode checks out against a hard anchor: the McMinn County Courthouse square in downtown Athens is at ~35.4425,-84.5930, and 16 W Washington Ave is half a block west of the",manual-review
6a03a2b8-5d79-4192-b5a9-5572e6162957,Speedway #7147,truck-stops,2920 Decatur Pike,Athens,TN,37303,,,35.469129,-84.652949,medium,https://www.loc8nearme.com/tennessee/athens/speedway/512804/,"web-search snippet (Loc8NearMe/Waze place data); Coordinates 35.4691294/-84.6529486 extracted for Speedway #7147, 2920 Decatur Pike, Athens TN. Matches exit 49 (Decatur Pike) immediately east of I-75 and sits ~850 m WNW of the Econo Lodge point, consistent with local geography. Speedway.com store page confirms address but was not directly fetchable.",manual-review
e29487fb-5a70-43e2-9153-5df9b85f9b83,Truck Parking Club - R.C. Transport LLC (Athens),parking,417 East Avenue,Athens,TN,37303,,,35.471490,-84.599746,medium,https://truckparkingclub.com/truck-parking/tennessee/athens/417-east-avenue-37303,"web-search snippet (Truck Parking Club/Truxspot listing); Coordinates 35.471490/-84.599746 for R.C. Transport lot at 417 East Avenue, Athens TN 37303; listing text ('3 miles from Exit 52, midpoint between Knoxville and Chattanooga') matches. Cross-listing at truxspot.com/truck-parking/truck-and-trailer-parking-417-east-avenue-athens-tn. Point is NE Athens, plausible for East Avenue; could not inde [AUDITED:suspect] Business and address are real and independently verified (rctransport.net contact page: 417 East Avenue, Athens TN; FMCSA SAFER USDOT 2184394; TruckMap cross-listing 'RC Transport ",manual-review
2f6979c4-6292-4910-8d54-1e1b5e216ef7,Super 8 by Wyndham Caryville TN,hotels-truck-parking,200 John McGhee Blvd,Caryville,TN,37714,,,36.295640,-84.214299,medium,https://nextdoor.com/pages/super-8-by-wyndham-caryville-tn/,"web-search snippet (Nextdoor business page geodata); Coordinates 36.29564035/-84.21429896 for Super 8, 200 John McGhee Blvd, Caryville TN 37714. Consistent with I-75 exit 134 / Cove Lake State Park area east of the interstate. Single source; wyndhamhotels.com brand page confirmed address only (direct fetch blocked).",manual-review
08d24d71-a131-473b-9ffd-cc56b92b5466,Love's Travel Stop #364,truck-stops,200 Lower River Rd NW,Charleston,TN,37310,,,35.291951,-84.818048,medium,https://www.findtruckservice.com/locations/loves-travel-stop-6734?latitude=35.29195062372641&longitude=-84.81804831663703,"coordinates in Find Truck Service location URL; Explicit lat/lon in FTS locations URL for Love's #364, 200 Lower River Rd NW, Charleston TN (I-75 exit 33). Cross-consistent with Ponderosa Truck Stop across the frontage road (~370 m SSW). Loves.com store page confirms address/exit. Not two same-address sources, so kept at medium.",manual-review
f9ecb604-3fd2-46b9-bd2c-36a798aa3f37,Love's Truck Care - Love's Travel Stop #364,tire-repair,200 Lower River Rd,Charleston,TN,,,,35.291951,-84.818048,medium,https://www.findtruckservice.com/locations/loves-travel-stop-6734?latitude=35.29195062372641&longitude=-84.81804831663703,coords from indexed locator URL params; FindTruckService locator URL for this Love's carries the store's coords; matches I-75 exit 33 W of Charleston. Truck Care is co-located on Love's #364 host property (same coords expected for host). Single source.,manual-review
7deb34cf-e74e-4398-ab16-1d31efa8a89a,Ponderosa Truck Stop,truck-stops,9227 Frontage Rd NW,Charleston,TN,37310,,,35.288721,-84.818741,medium,https://www.parkadvisor.com/us/tennessee/charleston/734065/Ponderosa+Truck+Stop,"web-search snippet (ParkAdvisor/TruckMap listing); Coordinates 35.288721/-84.818741 for Ponderosa Truck Stop, 9227 Frontage Rd NW, Charleston TN 37310 (I-75 exit 33). Sits on the frontage road directly across from Love's #364 (~370 m), matching known layout. Single directory source.",manual-review
8954f3e6-074f-40a5-b8b5-d960808ab94d,Snider Fleet Solutions - Chattanooga,tire-repair,1148 E 23rd St,Chattanooga,TN,37408,,,,,unresolved,,"none; Address 1148 E 23rd St Chattanooga confirmed on sniderfleet.com/Birdeye/LoopNet, but no source publishing coords for the exact address was reachable (egress proxy blocks WebFetch/Nominatim; search summaries only returned Chattanooga city centroid, rejected). A Trucker Guide 'Snider' hit resolved to 6114 Bonny Oaks Dr (different site) and was rejected.",skip
22e3b5de-964b-4b46-84a0-cbc8d5e0d746,Speedway #7115,truck-stops,7420 Bonny Oaks Dr,Chattanooga,TN,37421,,,,,unresolved,,"exhausted web-search; no coordinate source; Address 7420 Bonny Oaks Dr, Chattanooga TN 37421 (I-75 exit 7/7B) well confirmed via Yelp, Loc8NearMe, truckstopsandservices id 47153, Joe's Kwik Marts #981 now at this address, but no source exposed numeric coordinates. Direct geocoder access (Nominatim, Census) blocked by egress policy. Did not fall back to Chattanooga centroid (would be ~10 km off).",skip
add1c18a-6a1a-4dd0-8364-a3685f8a4c51,Truck Parking Club - 415 Scruggs Road (Chattanooga),parking,415 Scruggs Road,Chattanooga,TN,,,,,,unresolved,,"exhausted web-search; no coordinate source; 415 Scruggs Road confirmed as Trucker Path Parking lot, zip 37412 (East Ridge), 1 mile off I-75 exit 1 at TN/GA line (truckparkingclub.com and truckerpathparking.com both describe it), but neither page's coordinates were extractable and geocoders were blocked. Chattanooga centroid would be misleading; left null.",skip
ccb0260f-c724-403d-9128-09d6a31b4fab,Truck Parking Club - 7422 Bonnyshire Drive (Chattanooga),parking,7422 Bonnyshire Drive,Chattanooga,TN,37416,,,,,unresolved,,"exhausted web-search; no coordinate source; 7422 Bonnyshire Dr, Chattanooga TN 37416 confirmed (Truck Parking Club, Truxspot, LoopNet parcel APN 138-001, Volunteer Express terminal), but no numeric coordinates surfaced in any indexed snippet and geocoder/direct-fetch routes were policy-blocked. Left null rather than guess.",skip
6388ce8e-6d60-43c0-a9ad-5069f26781b8,Orbit Chevron Market,truck-stops,1420 25th St NW,Cleveland,TN,37311,,,35.189995,-84.881410,medium,https://www.chamberofcommerce.com/business-directory/tennessee/cleveland/gas-station/5977590-valero,"web-search snippet (business-directory geodata); Coordinates 35.189995/-84.88141 for the station at 1420 25th St NW, Cleveland TN 37311 (now branded Valero per locations.valero.com store 0000028762; listing name Orbit Chevron Market, same phone 423-472-3128). Point lies on the 25th St corridor between I-75 exit 25 and downtown Cleveland, plausible for the 1400 block. Single source.",manual-review
128a2d09-7f2f-42f0-81cc-1f714b61b3d7,Tennessee Weigh Station - I-75 Northbound (Bradley County),weigh-stations,I-75 North near mile marker 23.5,Cleveland,TN,,,,35.182898,-84.908035,medium,https://github.com/tbeerbower/vanlife/blob/08f1da90fa6d4af408d67f92b850b102558302e8/vanlife-backend/src/main/resources/NTAD_Truck_Stop_Parking_9110160632932345500.csv,"USDOT NTAD directional record + trucker-directory cross-check of NB MM 23.5 site; NTAD row 1425 'NHS Parking Area, No Facilities, I-75N, MP 23.5, Bradley, TN' = 35.182898,-84.908035. Coopsareopen/allstays confirm an I-75 NORTHBOUND enforcement site at MM 23.5 near Cleveland ('parking area where DOT sets up a couple times a year'). Caveat: this is an inspection/parking area used for mobile enforcem [AUDITED:suspect] Coordinate extraction verified: NTAD row 1425 = 35.182898,-84.908035, and the MM 23.5 latitude is plausible (between Cleveland exits 20 and 25). BUT the NTAD record class is 'NHS P",manual-review
34f173ec-5520-4e3b-aa7e-41cd6bb9de9d,Tennessee Weigh Station - I-75 Southbound (Bradley County),weigh-stations,,Cleveland,TN,,,,,,unresolved,https://github.com/tbeerbower/vanlife/blob/08f1da90fa6d4af408d67f92b850b102558302e8/vanlife-backend/src/main/resources/NTAD_Truck_Stop_Parking_9110160632932345500.csv,"negative search: no distinct SB facility found at TN I-75 MM 23.5; Could not confirm a southbound counterpart at MM 23.5 exists. USDOT NTAD lists only the I-75N parking/inspection area at MP 23.5 in Bradley County; trucker directories (coopsareopen, allstays) list the Cleveland site as NB-only; TN THP's official scale complex list has no Bradley County SB station. The nearest documented SB enforce",skip
e151d192-88be-4548-ab2f-fd5e19590ff1,Kwik Fuel Center (Lee's Travel Center),truck-stops,2233 N Charles G Seivers Blvd,Clinton,TN,37716,,,36.102800,-84.123800,low,https://latitude.to/articles-by-country/us/united-states/41155/clinton-tennessee,"city-centroid fallback (Clinton TN); CITY CENTROID ONLY - NOT an address match. Business (Kwik Fuel Center / Kwik Shop, 2233 N Charles G Seivers Blvd, I-75 exit 122, phone 865-457-2923) is confirmed via allstays/truxspot/parkadvisor, and actually sits near exit 122 roughly 4-5 km NE of this downtown-Clinton point. No address-level coordinate source found and geocoders blocked. Do not plot as the s",manual-review
b76a9ddb-e96a-4ae7-941c-03d2cee8417a,Circle K (Little Debbie Parkway),truck-stops,5020 Little Debbie Parkway,Collegedale,TN,,,,35.063425,-85.073130,medium,https://www.circlek.com/store-locator/US/collegedale/5020-little-debbie-pwky/4703791,"web-search extraction (Circle K store 4703791 / directory geodata); Coordinates 35.063425/-85.07313 for Circle K, 5020 Little Debbie Pkwy, Collegedale TN 37363 (I-75 exit 11). Point lies mid-Little Debbie Parkway between exit 11 and Collegedale, consistent with the 5020 block. Coordinate came via search extraction (posc.org/gasbuddy-class source); Circle K page itself confirmed address only.",manual-review
bc4ff9f8-a138-4a2c-9fc2-e6b9017faea7,"CAT Scale — Pilot Travel Center #403 (ONE9 Travel Center), Heiskell",cat-scales,1915 E Raccoon Valley Rd,Heiskell,TN,37754,,,36.111070,-84.020183,medium,https://www.truckstopsandservices.com/location_details.php?id=18132,"truck-stop directory printed coords; truckstopsandservices prints 36.111070,-84.020183 for Pilot/ONE9 #403, 1915 E Raccoon Valley Rd, I-75 exit 117 (sanity: matches Raccoon Valley interchange). CAT scale on host property. Single source.",manual-review
f9e3ec91-4b3f-4c36-a174-96eafb9e907e,ONE9 Travel Center #403,truck-stops,1915 E Raccoon Valley Dr,Heiskell,TN,37754,,,36.111070,-84.020183,medium,https://www.findtruckservice.com/page/one9-travel-center-403-heiskell-tn-410893,"web-search snippet (Find Truck Service listing); Coordinates 36.111070/-84.020183 for ONE9 #403, 1915 E Raccoon Valley Dr, Heiskell TN 37754 (I-75 exit 117, phone 865-938-1439). Consistent with Raccoon Valley interchange. locations.pilotflyingj.com page confirms address but blocks fetch. Single coordinate source.",manual-review
5d4edba9-0200-41ea-9b33-43cb436d42c4,Days Inn by Wyndham Jellico - Tennessee State Line,hotels-truck-parking,1417 5th Street,Jellico,TN,37762,,,36.576200,-84.125000,low,https://latitude.to/articles-by-country/us/united-states/50422/jellico-tennessee,"city-centroid fallback (Jellico TN); CITY CENTROID ONLY - NOT an address match. Days Inn, 1417 5th St (US-25W), Jellico TN 37762, I-75 exit 160, is confirmed via hotelguides/iexit/yelp and described as 0.8 mi from town center toward the KY state line (i.e., north of this point). No address-level coordinate source surfaced; Wyndham brand page fetch blocked. Re-geocode before mapping.",manual-review
e808cd20-757a-42c2-b9ed-fbf02e964b3e,Best-One Tire of Knoxville,tire-repair,5407 N Middlebrook Pike,Knoxville,TN,37921,,,35.956999,-84.005558,medium,https://www.autotechiq.com/auto-repair-shop/44507/bestone-tire-of-knoxville,"shop-directory printed coords; AutoTechIQ prints 35.9569994,-84.0055577 for Best-One Tire, 5407 N Middlebrook Pike; consistent with 5400 block of Middlebrook Pike, west Knoxville (not city centroid). Single source.",manual-review
8f9f63e8-3893-4921-a48e-66dabad53692,Blue Beacon Truck Wash of Knoxville,truck-washes,1501 Everett Rd,Knoxville,TN,37932,,,35.881896,-84.232408,medium,https://www.findtruckservice.com/page/blue-beacon-truck-wash-of-knoxville-knoxville-tn-426151,"directory coords via search summary; Full-precision pair 35.88189607595045,-84.23240792975905 surfaced for 1501 Everett Rd (FindTruckService most likely origin). ~300 m ENE of Flying J #722 host corner (800 Watt Rd), N of I-40/75 exit 369. NOTE: implies Everett Rd runs E of Watt Rd, which conflicts with the Speedco #932 point (see that row); one of the two directory points may be on the wrong side [AUDITED:suspect] Address and ownership independently verified: Knox County Commission transcripts (zack-kimble/knox_searchable_meetings_md) record 'Blue Beacon USA LP ... property located at 1501 E",manual-review
51f35bd0-85e6-45f9-9360-71e5110f4c79,"CAT Scale — Petro Knoxville #312, Knoxville (Watt Road)",cat-scales,722 Watt Rd,Knoxville,TN,37934,,,35.873428,-84.235435,medium,https://www.komparing.com/us/gas-station/service-station_petro-stopping-centers/knoxville/35.8734283447_-84.2354354858,"station DB coords (URL-embedded) + directory cross-check; Komparing (OSM-derived) station point for Petro 722 (N) Watt Rd. Second source (FindTruckService) gives 35.8734,-84.2375 - same latitude, longitude ~190 m W (likely road-centerline geocode), just outside the 150 m high-confidence window. Kept the on-property station point. Distinct from TA (615 Watt) and Flying J (800 Watt). CAT scale on Pe [AUDITED:confirmed] Point 35.873428,-84.235435 is on the EAST side of Watt Rd; WhosOnFirst parity analysis (even 800 Watt = east, odd 821 = west) puts even-numbered 722 (Petro) on the east side, agre",manual-review
b2b47835-26cd-4b73-9b81-aeb562872970,"CAT Scale — Pilot Travel Center (Flying J #722), Knoxville (Watt Road)",cat-scales,800 Watt Rd,Knoxville,TN,37932,,,35.881204,-84.235996,medium,https://www.truckstopsandservices.com/location_details.php?id=954,"truck-stop directory printed coords; truckstopsandservices prints 35.8812038,-84.2359964 for Flying J #722, 800 Watt Rd, N of I-40/75 exit 369 - correctly N of the interstate and distinct from TA/Petro S of it. CAT scale on host property. Single source.",manual-review
7ac0bc00-385a-48e5-875a-1576872a51f5,"CAT Scale — TA Knoxville West #269, Knoxville (Watt Road)",cat-scales,615 Watt Rd,Knoxville,TN,37922,,,35.873100,-84.237900,high,https://carrieratlas.com/truckstops/tn/knoxville-west/ta-knoxville-west/,"two directories agree exactly; Carrier Atlas and FindTruckService/BP both give 35.8731,-84.2379 for TA #269, 615 Watt Rd (W side of Watt Rd, S of I-40/75). Distinct from Petro (722 Watt, ~230 m E) and Flying J (800 Watt, N of interstate). CAT scale on TA host property. Caveat: the two directories may share an upstream DB. [AUDITED:confirmed] Independent Foursquare/Mapbox-derived POI (stemcodetn/allerGPS markers.js on raw.githubusercontent) places 'Burger King, 615 N Watt Rd, tel (865) 531-7676' (TA Knoxville West's pho",ready
6cd2a291-3ad1-4b4c-9bd1-fcad6df3b8e4,East Tennessee Truck & Trailer Repair,roadside-service,2600 Middlebrook Pike,Knoxville,TN,37921,,,,,unresolved,,"none; No source published coords for 2600 Middlebrook Pike. Also SUSPICIOUS: Yelp (Jan 2026) lists East Tennessee Truck & Trailer Repair at 6221 Old Rutledge Pike, and TruckMap shows 'Petroleum Transport Company' at 2600 Middlebrook Pike - the business may have moved; recommend address re-verification before geocoding.",skip
4e95994e-db22-4b01-9b6e-0af55d277eec,Flying J Travel Center #722,truck-stops,800 Watt Rd,Knoxville,TN,37932,,,35.880700,-84.235900,high,https://truckmap.com/place/pilot-flying-j-flying-j-travel-plaza-722-800-watt-rd-knoxville-tn-37932-usa,"web-search extraction (TruckMap place data); Coordinates 35.8807/-84.2359 for Flying J #722, 800 Watt Rd, Knoxville TN 37932 (I-40/75 exit 369). Zip 37932 puts the lot on the NORTH side of I-40/75, and this point is ~800 m north of the Petro point, matching the requirement to keep 615/722/800 Watt Rd complexes distinct. Only 4 decimal places from source; single source. [AUDITED:confirmed] Three sources independent of the cited TruckMap page agree: Pilot corporate export (Just-Kyu/RouteFlare-Main) store 722 'Flying J/Pilot Travel Center, 800 Watt Rd, Knoxville 37932'",ready
7781de27-e09d-41fe-b394-5250755d187b,Love's Speedco #932 Knoxville,tire-repair,1701 Everett Rd,Knoxville,TN,37932,,,35.882930,-84.238204,medium,https://www.findtruckservice.com/speedco?latitude=35.88292993687293&longitude=-84.23820390185244,"coords from indexed locator URL params; FindTruckService Speedco locator URL centered on store #932, 1701 Everett Rd; N of I-40/75 exit 369 near Flying J #722 host. NOTE: this point is ~430 m NW of Flying J while the Blue Beacon (1501 Everett) point is ~300 m ENE - the two directory points disagree on which side of Watt Rd Everett Rd's 1500-1700 block lies; one may be misplaced by ~500 m.",manual-review
5e829807-6932-4f13-b44f-e5dea115f755,Petro Knoxville,truck-stops,722 Watt Rd,Knoxville,TN,37934,,,35.873428,-84.235435,medium,https://www.campendium.com/petro-knoxville-tn,"web-search extraction (Campendium/TruckMap listing); Coordinates 35.8734/-84.2375 for Petro #312, 722 Watt Rd, Knoxville TN (I-40/75 exit 369), returned consistently by two search extractions. South side of the interchange, distinct from Flying J (~800 m N) as required. 4-decimal precision; sources may share an upstream origin, so kept medium. [AUDITED:wrong] REFUTED: 35.8734,-84.2375 is only ~49 m from the TA Knoxville West host point (35.8731,-84.2379) - two truck-stop properties cannot be 49 m apart, and this position is on the WEST ",manual-review
e1c84a38-7da4-4597-ab5e-331b2e755297,Pilot Travel Center #187,truck-stops,100 Merchants Rd,Knoxville,TN,37912,,,,,unresolved,,"exhausted web-search; no coordinate source; Pilot #187, 100 Merchants Rd (aka Merchant Dr), Knoxville TN 37912 at I-75 exit 108 confirmed via TruckMap/allstays/Yelp/truckstopsandservices, but no snippet exposed coordinates and geocoders/pilotflyingj.com were blocked. Knoxville centroid would be ~5 km off; left null.",skip
ea438e19-dcd1-402a-a424-e243df58e1c6,Pride Truck Wash,truck-washes,1651 Everett Rd,Knoxville,TN,37932,,,35.882410,-84.235300,low,,"interpolation between verified neighbors; No published coords found for 1651 Everett Rd. Point is the midpoint between Blue Beacon (1501 Everett, 35.881896,-84.232408) and Speedco (1701 Everett, 35.882930,-84.238204), which bracket it by street number; correct strip N of I-40/75 exit 369, but those anchors disagree by ~500 m so treat as approximate.",manual-review
48651de0-1c89-4102-a039-e0703af156ec,Snider Fleet Solutions - Knoxville,tire-repair,10324 Cogdill Rd,Knoxville,TN,37932,,,,,unresolved,,"none; Address 10324 Cogdill Rd confirmed (Snider/Crete Carrier listings, Xome property records) but no reachable source published coords for the exact address; only Knoxville city-centroid values appeared and were rejected.",skip
85a4e108-aa86-4a0f-8bd2-aa595ed5c6a2,Southern Tire Mart #230 - Knoxville,tire-repair,6110 Rutledge Pike,Knoxville,TN,37924,,,,,unresolved,,"none; Address 6110 Rutledge Pike confirmed on stmtires.com/locations/store-230 and Bridgestone/Michelin dealer pages, but none surfaced printed coords through the search channel (direct fetch of locations.stmtires.com blocked by egress proxy).",skip
20055899-b195-49e7-ab99-e86cadf665e4,Speedway #7156 (Lovell Road),truck-stops,617 Lovell Rd,Knoxville,TN,37932,,,,,unresolved,,"exhausted web-search; no coordinate source; Speedway #7156, 617 Lovell Rd, Knoxville TN 37932-3148 at I-40/75 exit 374 confirmed via speedway.com locator, iExit, GasBuddy, TruckMap, but no source exposed numeric coordinates. Left null rather than use city centroid (~15 km off).",skip
cd4783d1-b67c-4c09-b056-6a72f5606229,TA Knoxville West,truck-stops,615 Watt Rd,Knoxville,TN,37922,,,35.873100,-84.237900,medium,,"conflicting geodata rejected; TA Knoxville West #269, 615 Watt Rd (615 N Watt Rd per Pizza Hut/CAT Scale co-located listings), I-40/75 exit 369. The only coordinate found (pathsure.com/business/ta-travel-center-365363: 35.873413/-84.235905) is ~150 m from the Petro #312 point, i.e., it appears to duplicate the Petro lot rather than TA's own property; a Nextdoor hit returned the closed TA at 608 Lo [AUDITED:suspect] The 'skip/unresolved' call is internally inconsistent and unnecessary: the same first pass rated 35.8731,-84.2379 as HIGH/ready for the CAT-Scale-at-TA and TA-Truck-Service rows on",manual-review
ec42dd30-c4fc-415f-9b7e-c4627f74bae6,TA Truck Service - Petro Knoxville,tire-repair,722 Watt Rd,Knoxville,TN,37934,,,35.873428,-84.235435,medium,https://www.komparing.com/us/gas-station/service-station_petro-stopping-centers/knoxville/35.8734283447_-84.2354354858,"co-located with host (same coords); TA Truck Service is on the Petro Knoxville #312 host property, 722 Watt Rd - identical coords to the Petro/CAT-scale rows by design. See Petro row for the ~190 m longitude discrepancy between the two sources. [AUDITED:confirmed] Same point as the CAT-Scale-at-Petro row (35.873428,-84.235435), co-located by design on the Petro host property. East/even side of Watt Rd is correct for 722 per WhosOnFirst parit",manual-review
46c70f80-8582-44d1-a7b6-ea9423392fea,TA Truck Service - TA Knoxville West,tire-repair,615 Watt Rd,Knoxville,TN,37922,,,35.873100,-84.237900,high,https://carrieratlas.com/truckstops/tn/knoxville-west/ta-knoxville-west/,"co-located with host (same coords); TA Truck Service on the TA Knoxville West #269 host property, 615 Watt Rd - identical coords to the TA CAT-scale row by design; two directories agree exactly. [AUDITED:confirmed] Co-located by design with the TA Knoxville West host point 35.8731,-84.2379, which is independently supported within 19 m by the Foursquare/Mapbox BK-at-TA marker (615 N Watt Rd, T",ready
e9a4dbbb-9015-4850-91ec-28fbad53f841,Tennessee Weigh Station - I-75 Northbound (Knox County),weigh-stations,"I-40 East/I-75 North near mile marker 372 (I-40 mileposts), on the I-40/I-75 concurrency",Knoxville,TN,,,,35.893090,-84.196533,high,https://github.com/tbeerbower/vanlife/blob/08f1da90fa6d4af408d67f92b850b102558302e8/vanlife-backend/src/main/resources/NTAD_Truck_Stop_Parking_9110160632932345500.csv,"USDOT NTAD 'Weigh Scale Complex I40 EB MP 372 KNOX' record + weigh-station API dataset cross-check; NTAD row 1448 'Weigh Scale Complex, No Facilities, I40 EB, MP 372, KNOX, TN' = 35.89309,-84.196533 (used); rv-nav-ds weigh_station_api.csv row 283 = 35.89309,-84.19567 (agrees within ~80 m). THP CVE page (tn.gov) lists District 1 Scale House I-40 East MM 372, EB phone 865-594-0920; stations sit betw [AUDITED:confirmed] NTAD 'Weigh Scale Complex, I40 EB, MP 372, KNOX' = 35.89309,-84.196533 re-verified (note: NTAD contains this EB row twice and NO WB row). AARoads I-40/75 guide independently confi",ready
804c5c9d-e0f9-4667-984d-e4bbd51775db,Tennessee Weigh Station - I-75 Southbound (Knox County),weigh-stations,"I-40 West/I-75 South near mile marker 372 (I-40 mileposts), on the I-40/I-75 concurrency",Knoxville,TN,,,,35.893240,-84.199060,medium,https://github.com/BloomTech-Labs/rv-nav-ds/blob/297b43b248d5e07463ce555713ff97f64312b5ff/CSVs/weigh_station_api.csv,"weigh-station API dataset point paired by elimination with NTAD EB record; WB facility existence confirmed by THP; rv-nav-ds weigh_station_api.csv row 282 = 35.89324,-84.19906 Knoxville; its sibling row 283 matches the NTAD EB complex, so this second point is taken as the WESTBOUND (I-75 SB) complex ~300 m west, marginally north of the EB point as expected for the WB side. THP CVE page confirms a ",manual-review
7c721c5c-0428-4578-bf6b-212951c81717,Truck Parking Club - 11775 Snyder Rd (Knoxville),parking,11775 Snyder Rd,Knoxville,TN,37932,,,,,unresolved,,"exhausted web-search; no coordinate source; 11775 Snyder Rd, Knoxville TN 37932 confirmed as Prime Storage lot (TPC listing: paved lot 1/2 mi from I-40 exit 373, corner of Snyder Rd and N Campbell Station Rd, across from Holiday Inn Express) via truckparkingclub.com, primestorage.com TN03, LoopNet - but no numeric coordinates surfaced. Left null.",skip
d58e3dbf-f1ed-4822-adf6-94841a1a7c64,Love's Travel Stop #480,truck-stops,9155 Highway 321 N,Lenoir City,TN,37771,,,35.872819,-84.323258,medium,https://www.findtruckservice.com/page/loves-travel-stop-480-lenoir-city-tn-422322,"web-search snippet (Find Truck Service listing); Coordinates 35.872819/-84.323258 for Love's #480, 9155 Highway 321 N, Lenoir City TN 37771 (I-40 exit 364, per truckstopsandservices; note this stop is on I-40, not I-75 - input has interstate null which is fine). Point matches US-321 at I-40 north of Lenoir City. Single source.",manual-review
317477d8-2741-495d-a3b5-3c5e6eec68ed,"CAT Scale — Love's Travel Stop #861, Loudon",cat-scales,222 Elizabeth Lee Parkway,Loudon,TN,37774,,,35.733196,-84.397797,medium,https://www.findtruckservice.com/page/loves-travel-stop-861-loudon-tn-444314,"directory coords via search summary; FindTruckService prints 35.7331962585449,-84.3977966308594 for Love's #861, 222 Elizabeth Lee Pkwy; matches I-75 exit 72 W of Loudon. CAT scale on host property. Single source.",manual-review
0b49a63f-9886-4ac2-a547-81b6ecda5d6f,Love's Travel Stop #861,truck-stops,222 Elizabeth Lee Pkwy,Loudon,TN,37774,,,35.732810,-84.400090,medium,https://www.goodsam.com/campgrounds-rv-parks/tennessee/loudon/love-s-rv-hookup---861-202424166,"web-search snippet (Good Sam campground listing, same property); Coordinates 35.732810/-84.400090 from Good Sam's listing for Love's RV Hookup at the same property (Love's #861, 222 Elizabeth Lee Pkwy, Loudon TN 37774, I-75 exit 72 SWC, opened Dec 2022). Consistent with I-75/TN-72 interchange geography. Single source; loves.com confirmed address/exit only.",manual-review
6084486a-563c-4492-8a3f-575d0e036f02,Speedco at Love's Travel Stop #861,tire-repair,222 Elizabeth Lee Pkwy,Loudon,TN,37774,,,35.733196,-84.397797,medium,https://www.findtruckservice.com/page/speedco-at-loves-travel-stop-861-loudon-tn-444313,co-located with host (same coords); Speedco operates on the Love's #861 host property - identical coords to the Love's #861 CAT-scale row by design.,manual-review
cce804c6-fbf4-4d3b-8e4f-000952e40fc6,"CAT Scale — Pilot Travel Center #481, McDonald (Cleveland)",cat-scales,281 Pleasant Grove Road SW,McDonald,TN,37353,,,35.153142,-84.952948,medium,https://www.truckstopsandservices.com/location_details.php?id=37449,"truck-stop directory printed coords; truckstopsandservices prints 35.153142,-84.952948 for Pilot #481, 281 Pleasant Grove Rd SW, I-75 exit 20 (McDonald/Cleveland); sanity matches exit 20. CAT scale on host property. Single source.",manual-review
