listing_id,business_name,city,state,interstate,lat,lng,severity,findings,miles_outside_state,miles_outside_corridor
277f07bd-626c-4e6a-ba01-55dcae73dba5,101 Travel Center (101 Travel Stop),Cedar Grove,TN,I-40,,,no-coordinates,no-coordinates,,
fed4a341-e7ca-4020-b95e-11a589f9d537,160 Driving Academy - Newark,Newark,DE,I-95,,,no-coordinates,no-coordinates,,
3a2d2598-0016-4b6e-a4c8-78a0e542015d,2020 CDL Training (Fredericksburg),Fredericksburg,VA,I-95,,,no-coordinates,no-coordinates,,
73fe0660-9015-47b0-8a05-d0a5dc71160a,2020 Truck and Trailer Repair,Fredericksburg,VA,I-95,,,no-coordinates,no-coordinates,,
bfadf192-bbdd-45b1-a64a-e6bf10c2ba74,24/7 Diesel and Tire Repair,Valdosta,GA,I-75,,,no-coordinates,no-coordinates,,
488ef5d6-960c-4504-a163-4c4c8c6d11fc,247 Truck Stop,Widener,AR,I-40,,,no-coordinates,no-coordinates,,
c43fdbd0-acb9-4d1d-a319-33fffc4c53eb,49er Fuel Center,East Bernstadt,KY,I-75,,,no-coordinates,no-coordinates,,
2b918267-6d9e-42db-ba42-77f879f9dc43,76 Fuel Center,Berea,KY,I-75,,,no-coordinates,no-coordinates,,
54011c80-7ce2-44f4-b11a-f2b8985f9794,76 Truck Plaza (Truck Parking Club listing),Berea,KY,I-75,,,no-coordinates,no-coordinates,,
71e6cb4a-6c13-4f87-9686-92e6044703a0,95 Truck & Trailer Repair,Fredericksburg,VA,I-95,,,no-coordinates,no-coordinates,,
c0d803ff-2516-4efe-aecb-b94c0a7e3649,99 Truck Stop (Joe's Stop 99),Anna,OH,I-75,,,no-coordinates,no-coordinates,,
1563a9b1-b685-4915-9ef4-eed8e80c4827,A Anytime Anywhere 24 Hour Mobile Truck Repair,Macon,GA,I-75,,,no-coordinates,no-coordinates,,
f89415ea-400b-4f6a-954b-7e920013cf4a,A-1 Truck Stop,Ashburn,GA,I-75,,,no-coordinates,no-coordinates,,
59355245-49a7-4da9-b672-e7e257c8e1e9,A.B. CDL Training,Laurel,MD,I-95,,,no-coordinates,no-coordinates,,
72a21b70-6f02-439d-a737-1423eabc65f5,Admiral — Sault Ste. Marie (I-75 Business Spur),Sault Ste. Marie,MI,I-75,,,no-coordinates,no-coordinates,,
46a4172e-6c72-4fa2-aecc-c6d44fbb6f74,"After Hours Road Service, Inc.",Naples,FL,I-75,,,no-coordinates,no-coordinates,,
54a502b2-9b7d-49be-ba59-e2a4ef38ce72,Agricultural Inspection Station No. 16B (I-95),Yulee,FL,I-95,,,no-coordinates,no-coordinates,,
f594401c-0ec8-4dc1-be86-5d3f54438e64,Agricultural Inspection Station No. 9A — Interstate 75 (Southbound),White Springs,FL,I-75,,,no-coordinates,no-coordinates,,
77f995a5-8ff3-46d9-a772-c1731bd609ba,Albert's Road Service,West Palm Beach,FL,I-95,,,no-coordinates,no-coordinates,,
b9e80538-3a48-4908-b953-7008f3904786,Alex's Market & Grill,Holly,MI,I-75,,,no-coordinates,no-coordinates,,
8f2aedd7-e4a2-40b8-98c0-22c027127390,All Hooked Up Towing & Recovery,Jupiter,FL,I-95,,,no-coordinates,no-coordinates,,
6b484fca-b4c5-41aa-bf35-2560cb161aff,All Truck Service - Jacksonville,Jacksonville,FL,I-95,,,no-coordinates,no-coordinates,,
4795b25a-2bb2-4c4e-ac29-d864159cb3f3,All-State Career School (Baltimore),Baltimore,MD,I-95,,,no-coordinates,no-coordinates,,
9fe701ff-4960-4778-89fa-3c7602733ca0,Alma I-40 Weigh Station (Eastbound),Alma,AR,I-40,,,no-coordinates,no-coordinates,,
362fcb47-e547-41fc-906c-0e919a652678,Alma I-40 Weigh Station (Westbound),Alma,AR,I-40,,,no-coordinates,no-coordinates,,
62263317-c71c-47d6-90ed-4682b92baeb5,Alma Travel Mart,Alma,AR,I-40,,,no-coordinates,no-coordinates,,
773a8400-7000-4901-b31c-6f83dda77af6,Alpha Dawg Diesel Truck & Trailer Repair,Monroe,OH,I-75,,,no-coordinates,no-coordinates,,
096dd2fe-80a1-441b-a700-dbea8e1455c2,America's Truck Stop,Atlanta,GA,I-75,,,no-coordinates,no-coordinates,,
18df2837-56f3-4b52-9360-d625614d0910,American Driver Training Academy,New Castle,DE,I-95,,,no-coordinates,no-coordinates,,
0ea22351-f61f-4716-adf4-d44bb53de66a,American Towing Service - Miami,Miami,FL,I-95,,,no-coordinates,no-coordinates,,
7123e9e2-c970-4da1-88d7-7cb1f4c40954,American Travel Center,Lakeland,TN,I-40,,,no-coordinates,no-coordinates,,
6b1c4dcd-2806-4c11-aa60-413a867dfa8c,Anna Truck Stop,Anna,OH,I-75,,,no-coordinates,no-coordinates,,
4f21b0d2-18b1-46a0-9a7e-a11b3922f9a7,Ardmore Welcome Center (I-65 Southbound),Elkmont,AL,I-65,,,no-coordinates,no-coordinates,,
32e6a809-fac2-4ed9-9b6f-466bd58dbd12,Arkansas Highway Police Weigh Station - I-40 Eastbound (Lehi / West Memphis),West Memphis,AR,I-40,,,no-coordinates,no-coordinates,,
06e42540-a961-466c-8a92-b323201f9410,Arkansas Highway Police Weigh Station - I-40 Westbound (Riverside / West Memphis),West Memphis,AR,I-40,,,no-coordinates,no-coordinates,,
f1d25ee7-b8a2-467e-b842-07a3eb6be1f9,Arkansas Truck Center,Alma,AR,I-40,,,no-coordinates,no-coordinates,,
ae8ba987-054f-4b07-afad-25d489af271c,Arkansas Valley TWA Truck Wash,Van Buren,AR,I-40,,,no-coordinates,no-coordinates,,
99c486f6-7e9b-4c26-b6da-b7219cc694c6,"Arkansas Welcome Center at Van Buren/Fort Smith (I-40 EB, MM 2)",Van Buren,AR,I-40,,,no-coordinates,no-coordinates,,
f53939a7-5718-4d0b-b511-3ab367de0fa7,Arkansas Welcome Center at West Memphis,West Memphis,AR,I-40,,,no-coordinates,no-coordinates,,
3b66bf1e-4b38-46c8-8b27-b1945714c544,Arlington Truck and Trailer Repair,Eads,TN,I-40,,,no-coordinates,no-coordinates,,
45b986e7-6555-41bc-9735-4ce59bfae89d,ASAP Towing & Storage,Jacksonville,FL,I-95,,,no-coordinates,no-coordinates,,
bd45a0c6-862a-4c3b-a2ae-8ef2a07781c2,Asheville Weigh Station (NC State Highway Patrol),Asheville,NC,I-40,,,no-coordinates,no-coordinates,,
7b2669e3-059c-435e-9a2b-814f63db2e81,Athens Auto Tire & Wrecker Service,Athens,AL,I-65,,,no-coordinates,no-coordinates,,
8f306b35-1615-4795-93eb-a5f7394bd5ed,Atlanta Commercial Tire - Cartersville,Cartersville,GA,I-75,,,no-coordinates,no-coordinates,,
cbfc290b-82f8-4be8-831a-e806bca0ab8c,Atlanta Commercial Tire - Dalton,Dalton,GA,I-75,,,no-coordinates,no-coordinates,,
4e7f48fa-e247-4722-bc76-34f269cde7f3,B & F Towing Co.,Wilmington,DE,I-95,,,no-coordinates,no-coordinates,,
12fa9201-e925-4e5c-8c73-6f1037cd4082,Barney's Convenience Mart,Rossford,OH,I-75,,,no-coordinates,no-coordinates,,
6003d4f7-6d00-4d20-b0f6-2f44c9b8f115,Bauer Built Tire & Service,Clarksville,IN,I-65,,,no-coordinates,no-coordinates,,
ed7cf6d6-954e-4e3b-8717-b50637452c5a,Baymont by Wyndham Monroe,Monroe,MI,I-75,,,no-coordinates,no-coordinates,,
f71dfc37-7d4f-4693-a5d8-964a03945701,Baymont by Wyndham Ridgeland I-95,Ridgeland,SC,I-95,,,no-coordinates,no-coordinates,,
abd74d87-27d2-44c5-bf68-7e0c999a1021,"Bcity Tire Service and Sales, Inc.",Bradenton,FL,I-75,,,no-coordinates,no-coordinates,,
c7360ace-11b4-4bf4-8710-85564f379abe,Beacon & Bridge Market - Mt Morris,Mount Morris,MI,I-75,,,no-coordinates,no-coordinates,,
6e547c77-4ab9-49fa-bfdc-0d6ad39abaed,Bells Truck Stop,Brownsville,TN,I-40,,,no-coordinates,no-coordinates,,
a57aadf4-496b-4065-83e8-5c87885bf2b0,Benton County I-40 Eastbound Rest Area (Loretta Lynn / Hank Williams Rest Area),Holladay,TN,I-40,,,no-coordinates,no-coordinates,,
188b983c-bfc5-4d1d-9027-02850775a06a,Benton County I-40 Westbound Rest Area,Holladay,TN,I-40,,,no-coordinates,no-coordinates,,
4db7dcbe-4283-4be8-a997-167b7bd9582e,Best Western Conway,Conway,AR,I-40,,,no-coordinates,no-coordinates,,
56a4531c-0424-4825-add8-4c9c76280e29,Best Western Inn Florence,Florence,KY,I-75,,,no-coordinates,no-coordinates,,
54e7735a-85fc-48e7-89ab-3b4e5eeaa514,Best Western Thunderbird Motel,Cookeville,TN,I-40,,,no-coordinates,no-coordinates,,
44197521-7aef-46d8-9c85-1fb95868e73d,Best-One Tire & Auto Care of Crossville (Commercial),Crossville,TN,I-40,,,no-coordinates,no-coordinates,,
b8ce0ae0-c912-4c87-b0e1-07c85abfbae3,Best-One Tire & Service of Lima,Lima,OH,I-75,,,no-coordinates,no-coordinates,,
c9fe8db3-89c2-4078-9340-785683fff9cf,Best-One Tire and Service of Mid America,Dayton,OH,I-75,,,no-coordinates,no-coordinates,,
e808cd20-757a-42c2-b9ed-fbf02e964b3e,Best-One Tire of Knoxville,Knoxville,TN,,,,no-coordinates,no-coordinates,,
1d38a614-f929-4747-95c3-7ae04f61c4e0,BestDrive Commercial Tire Center - Cartersville,Cartersville,GA,I-75,,,no-coordinates,no-coordinates,,
16b6c4e2-49bc-47f6-89de-cd8db48e1427,Bethal Diesel Service,Conway,AR,I-40,,,no-coordinates,no-coordinates,,
7d3ead5b-1237-474f-9154-06b410f7b410,Biden Welcome Center (I-95 Service Plaza),Newark,DE,I-95,,,no-coordinates,no-coordinates,,
cdeada8d-83d9-44dd-97ad-bbcbb6867252,Biden Welcome Center Truck Parking,Newark,DE,I-95,,,no-coordinates,no-coordinates,,
e69bfd6f-502b-4f31-a470-be6d117a4e52,Big Ass Truck Wash - North Fort Myers,North Fort Myers,FL,I-75,,,no-coordinates,no-coordinates,,
d80ff428-3f9d-400d-903d-a35ee8aa95ec,Big Foot Travel Center,Hahira,GA,I-75,,,no-coordinates,no-coordinates,,
db5fdca8-75a2-4c30-a493-81815dfa325b,Bill Morgan Tire Company,Corbin,KY,I-75,,,no-coordinates,no-coordinates,,
f5df54e7-201d-46d2-8b7b-9127d43ac8c5,Bill Morgan Tire Company,Lexington,KY,I-75,,,no-coordinates,no-coordinates,,
bb259141-976d-43b2-969f-e7087797dfd5,BIR Travel Plaza,Dandridge,TN,I-40,,,no-coordinates,no-coordinates,,
c043c657-b831-460b-a310-0129638ffa32,Birch Run Express Travel Center,Birch Run,MI,I-75,,,no-coordinates,no-coordinates,,
6ef81403-6ac8-4aca-8842-8f004d6cbea2,Blue Beacon Truck Wash - Jacksonville,Jacksonville,FL,I-95,,,no-coordinates,no-coordinates,,
0ed35738-c7a2-48d8-9bd5-dad944cf9d9d,Blue Beacon Truck Wash - Whitestown,Lebanon,IN,I-65,,,no-coordinates,no-coordinates,,
c3dc2406-02fd-41e0-98fe-b38111f2f639,Blue Beacon Truck Wash (Petro West Memphis),West Memphis,AR,I-40,,,no-coordinates,no-coordinates,,
33dd16f0-9cfc-486e-822f-83fe6ecf8197,Blue Beacon Truck Wash #51 - Florence,Florence,SC,I-95,,,no-coordinates,no-coordinates,,
438c99e6-0991-48a1-8d0e-8bfe43b34700,Blue Beacon Truck Wash of Beaverdam,Beaverdam,OH,I-75,,,no-coordinates,no-coordinates,,
1e0c5c8d-b62b-4a4b-ba92-9da72d04e6d7,Blue Beacon Truck Wash of Brunswick,Brunswick,GA,I-95,,,no-coordinates,no-coordinates,,
351caca3-836f-49e4-be14-a0eeb416a4b3,Blue Beacon Truck Wash of Corbin,Corbin,KY,I-75,,,no-coordinates,no-coordinates,,
e2a3778e-f2f4-4f93-a2c0-71d545e5b514,Blue Beacon Truck Wash of Dade City,San Antonio,FL,I-75,,,no-coordinates,no-coordinates,,
fdc35482-6e2a-44a5-8d70-e976883b9f25,Blue Beacon Truck Wash of Elkton,Elkton,MD,I-95,,,no-coordinates,no-coordinates,,
9a6d740d-debc-4f90-b5fc-e9daae0d3986,Blue Beacon Truck Wash of Kenly,Kenly,NC,I-95,,,no-coordinates,no-coordinates,,
8f9f63e8-3893-4921-a48e-66dabad53692,Blue Beacon Truck Wash of Knoxville,Knoxville,TN,I-75,,,no-coordinates,no-coordinates,,
0590d8cb-a505-4dfe-bdd6-5ce120d04412,Blue Beacon Truck Wash of Little Rock,North Little Rock,AR,I-40,,,no-coordinates,no-coordinates,,
2a82ff99-4e7f-4fed-b606-c88f0bd36b95,Blue Beacon Truck Wash of North Baltimore,North Baltimore,OH,I-75,,,no-coordinates,no-coordinates,,
805d280c-667d-4b63-8d21-4fad230696b2,Blue Beacon Truck Wash of Perrysburg,Perrysburg,OH,I-75,,,no-coordinates,no-coordinates,,
61990c24-6dcc-4d68-9d2c-76f95ea5e682,Blue Beacon Truck Wash of Walton,Walton,KY,I-75,,,no-coordinates,no-coordinates,,
40e6a8f0-e686-4f00-8eba-65d11117ae7d,Blue Beacon Truck Wash of West Memphis (Flying J),West Memphis,AR,I-40,,,no-coordinates,no-coordinates,,
65d7a9c2-d5e3-4bcc-8cdc-4b20bcbf2fc8,Blue Beacon Truck Wash of Whiteland,Whiteland,IN,I-65,,,no-coordinates,no-coordinates,,
91d0418b-ed0e-488a-8839-3486653ab473,Bob Sumerel Tire Company (Pomp's Tire),Erlanger,KY,I-75,,,no-coordinates,no-coordinates,,
84a7fdb0-85d9-47e2-a615-c507033be742,Boss Truck Shop (Elkton),Elkton,MD,I-95,,,no-coordinates,no-coordinates,,
a8d7a25d-dbe1-4cf0-87ba-640ca6973894,Boss Truck Shop #40 (at Love's),Corbin,KY,I-75,,,no-coordinates,no-coordinates,,
883306d0-320d-4a35-bbc8-6e87f859cf48,BP Fuel Stop - Mt Morris,Mount Morris,MI,I-75,,,no-coordinates,no-coordinates,,
18ded510-87c5-4865-86e6-b043c6768486,"BP Truck Stop (I-75 Exit 47A, Detroit)",Detroit,MI,I-75,,,no-coordinates,no-coordinates,,
db36c2b2-0463-4b5f-a7ca-1a30c16b18e8,BP Vienna (E Vine St),Vienna,IL,I-24,,,no-coordinates,no-coordinates,,
688309bc-4aac-48a4-97ce-0b3db43d8d33,"Brevard County Rest Area (I-95 MM 168, Palm Bay)",Palm Bay,FL,I-95,,,no-coordinates,no-coordinates,,
2336b0fe-5981-4520-b61b-5bfa9d81fced,"Brevard County Rest Area (I-95 MM 225, Titusville)",Titusville,FL,I-95,,,no-coordinates,no-coordinates,,
c8a6032f-6f28-430d-acc6-6fb11667529d,C-R Road Service,Lumberton,NC,I-95,,,no-coordinates,no-coordinates,,
f4967041-7344-4787-9573-c5c7bdf7e538,C-R Road Service Truck & Trailer Wash,Lumberton,NC,I-95,,,no-coordinates,no-coordinates,,
b9c3bccf-a9fd-4aff-a7b1-57cca6f58b63,C&P Towing and Transport,Pompano Beach,FL,I-95,,,no-coordinates,no-coordinates,,
0b924a84-cb2d-4876-b433-f63fdfa47c78,Carson Safety Rest Area,Carson,VA,I-95,,,no-coordinates,no-coordinates,,
49bf9a34-856c-4427-b94b-c8af02009a4c,Carson Safety Rest Area - I-95 NB,Port Wentworth,GA,I-95,,,no-coordinates,no-coordinates,,
ee07dd11-b979-45e2-90a1-9ba14254ba28,Carson Weigh Station Northbound,Carson,VA,I-95,,,no-coordinates,no-coordinates,,
7af1a802-82f1-4501-a026-986e8230ccfb,Carson Weigh Station Southbound,Carson,VA,I-95,,,no-coordinates,no-coordinates,,
abdf8ec0-0299-49fc-b832-31219bed310d,"CAT Scale - Beacon & Bridge Market, Mt Morris",Mount Morris,MI,I-75,,,no-coordinates,no-coordinates,,
bc81fd4d-e85c-4de1-b213-705b1aa79e8b,CAT Scale - Flying J Travel Plaza #624 (Dade City),San Antonio,FL,I-75,,,no-coordinates,no-coordinates,,
c05b09af-8df6-4092-9130-91c9a3deb61e,"CAT Scale - Flying J, Miami",Miami,FL,I-75,,,no-coordinates,no-coordinates,,
f3c0bc13-9e53-4196-b049-258e92e71544,CAT Scale - Love's Travel Stop #369 Dickson,Dickson,TN,I-40,,,no-coordinates,no-coordinates,,
8542de02-fe4f-41a4-adcb-40ddf3f6b340,"CAT Scale - Love's Travel Stop #495, North Fort Myers",North Fort Myers,FL,I-75,,,no-coordinates,no-coordinates,,
b7f8d80e-0fbe-47f0-b26c-81d1ceafcfe7,CAT Scale - Ozark (Love's #271 area),Ozark,AR,I-40,,,no-coordinates,no-coordinates,,
b14b490c-6516-43d5-b38d-8aa2e3b7370b,CAT Scale - Petro Kingston Springs,Kingston Springs,TN,I-40,,,no-coordinates,no-coordinates,,
6a2400d1-8053-46a5-adbb-e6a12e4cf641,"CAT Scale - Pilot #293 (Ocala, SR 484)",Ocala,FL,I-75,,,no-coordinates,no-coordinates,,
ff0a084a-5dae-4a65-a4a8-f9bca9531384,"CAT Scale - Pilot #424 (Ocala, 4032 Hwy 326)",Ocala,FL,I-75,,,no-coordinates,no-coordinates,,
2c075ea6-0ffe-4f08-8bcc-9d0a027c1ff3,"CAT Scale - Pilot #4556 (Wildwood, 744 SR 44)",Wildwood,FL,I-75,,,no-coordinates,no-coordinates,,
83d35d2c-b77c-44ea-8e25-6b0c1b3722c1,"CAT Scale - Pilot #95 (Wildwood, 493 SR 44)",Wildwood,FL,I-75,,,no-coordinates,no-coordinates,,
bbb6d29c-9a64-46fa-859f-2496d6085564,"CAT Scale - Pilot Travel Center #352, Fort Myers",Fort Myers,FL,I-75,,,no-coordinates,no-coordinates,,
56accaa0-eb22-413a-b887-1e6d535c08ae,CAT Scale - Pilot Travel Center #393,Waynesville,NC,I-40,,,no-coordinates,no-coordinates,,
b66b0f4d-ff5f-452c-82a7-a74151a6bcc1,CAT Scale - Pilot Travel Center #409 Dickson,Dickson,TN,I-40,,,no-coordinates,no-coordinates,,
f18a5587-4631-4b0c-83a2-55d6c12ad078,CAT Scale - Pilot Travel Center #53 Hurricane Mills,Hurricane Mills,TN,I-40,,,no-coordinates,no-coordinates,,
ea9dc82f-67a9-4e54-b0b9-10a0ebe33359,"CAT Scale - Pilot Travel Center #602, Birmingham",Birmingham,AL,I-65,,,no-coordinates,no-coordinates,,
c5a48945-a47e-4fd5-914d-84f308fce637,"CAT Scale - Pilot Travel Center #94, Punta Gorda",Punta Gorda,FL,I-75,,,no-coordinates,no-coordinates,,
d434bf32-4491-4e98-bf73-b3902abf4f8d,CAT Scale - TA Franklin #157,Franklin,TN,I-65,,,no-coordinates,no-coordinates,,
5992321e-fdc0-44b7-81ba-b85a783e5d24,CAT Scale - TA Wildwood,Wildwood,FL,I-75,,,no-coordinates,no-coordinates,,
25f235a7-b4f9-4aba-8ac7-e3d4f34c1b33,"CAT Scale — Anna Truck Stop, Anna",Anna,OH,I-75,,,no-coordinates,no-coordinates,,
9cc571cf-6f5a-47bd-8cae-b59626a344e9,"CAT Scale — Charlie's Country Corner (Fick & Sons), Grayling",Grayling,MI,I-75,,,no-coordinates,no-coordinates,,
1c5cf5a8-eda7-4a20-aa0c-d7011ff28f65,"CAT Scale — Circle K, Pelham",Pelham,AL,I-65,,,no-coordinates,no-coordinates,,
04ba3188-26b8-4f28-b7aa-b90da2745d91,"CAT Scale — Flying J #895, Woodhaven",Woodhaven,MI,I-75,,,no-coordinates,no-coordinates,,
699bb772-2ec5-4520-bf6b-abeebf30954a,"CAT Scale — Flying J Travel Center #604, Hope Hull",Hope Hull,AL,I-65,,,no-coordinates,no-coordinates,,
152dcf8e-4366-4317-9e54-0e6d716a59af,"CAT Scale — Flying J Travel Center #664, Walton",Walton,KY,I-75,,,no-coordinates,no-coordinates,,
925013f5-8de1-4263-999a-8121bb9bd399,"CAT Scale — Flying J Travel Center #668, Saginaw",Saginaw,MI,I-75,,,no-coordinates,no-coordinates,,
fb8eb46d-b871-4344-9cd6-5843638e7648,"CAT Scale — Flying J Travel Center #695, Beaverdam",Beaverdam,OH,I-75,,,no-coordinates,no-coordinates,,
861f3ac4-7494-480b-821c-05f6c9cf886d,"CAT Scale — Flying J Travel Center #700, Perrysburg",Perrysburg,OH,I-75,,,no-coordinates,no-coordinates,,
0666ef38-a91d-4a71-b242-f94f4a45cca2,"CAT Scale — Flying J Travel Center #97, Vandalia",Vandalia,OH,I-75,,,no-coordinates,no-coordinates,,
1b16d50c-fe90-4999-9174-24b1afd5d87f,CAT Scale — London Travel Plaza (AMBEST),London,KY,I-75,,,no-coordinates,no-coordinates,,
8be8a312-d7fe-4b5d-8029-4e4be16db6cd,"CAT Scale — Love's Travel Stop #225, Evergreen",Evergreen,AL,I-65,,,no-coordinates,no-coordinates,,
646d0d24-104d-46d8-92a4-d29ce7d8db20,"CAT Scale — Love's Travel Stop #291, Richmond",Richmond,KY,I-75,,,no-coordinates,no-coordinates,,
e78ba483-5cf5-492c-9e4d-39186230b9a4,"CAT Scale — Love's Travel Stop #346, Columbia",Columbia,TN,I-65,,,no-coordinates,no-coordinates,,
a8527241-4fec-4e27-96d9-f3d5e882376b,"CAT Scale — Love's Travel Stop #356, North Baltimore",North Baltimore,OH,I-75,,,no-coordinates,no-coordinates,,
05c35c41-6e8f-481f-a2f7-5f50e91170df,"CAT Scale — Love's Travel Stop #363, Ocala",Ocala,FL,I-75,,,no-coordinates,no-coordinates,,
7ad5c4a4-d850-4901-8542-72497a2d0e47,"CAT Scale — Love's Travel Stop #429, Nashville",Nashville,TN,I-65,,,no-coordinates,no-coordinates,,
0b34c58e-1c6e-4138-a978-f49cbf546920,"CAT Scale — Love's Travel Stop #470, Jasper",Jasper,FL,I-75,,,no-coordinates,no-coordinates,,
485085d9-98c6-4e88-9661-862c3bc0c514,"CAT Scale — Love's Travel Stop #618, Birch Run",Birch Run,MI,I-75,,,no-coordinates,no-coordinates,,
0c0c4cac-8771-4987-becf-d13a6fb414e6,"CAT Scale — Love's Travel Stop #618, Sadieville",Sadieville,KY,I-75,,,no-coordinates,no-coordinates,,
020975e1-13ef-41d9-a02e-c94d8ba05896,"CAT Scale — Love's Travel Stop #624, Prichard",Prichard,AL,I-65,,,no-coordinates,no-coordinates,,
fb63b914-2ebc-4212-8542-f84fc81b0e19,"CAT Scale — Love's Travel Stop #629, White House",White House,TN,I-65,,,no-coordinates,no-coordinates,,
bbe85dec-152f-460c-a888-a1eb45ba5af7,"CAT Scale — Love's Travel Stop #645, Frenchtown (Monroe)",Frenchtown,MI,I-75,,,no-coordinates,no-coordinates,,
e5d31239-bc34-4fc5-8cdd-8446053077a2,"CAT Scale — Love's Travel Stop #718, Hope Hull",Hope Hull,AL,I-65,,,no-coordinates,no-coordinates,,
deb4ebbf-3a76-487f-b015-532c1f6f4d9f,"CAT Scale — Love's Travel Stop #724, Lake City",Lake City,FL,I-75,,,no-coordinates,no-coordinates,,
b7c5c85d-80c3-4b9d-9731-bd1047b7eca5,"CAT Scale — Love's Travel Stop #743, Bridgeport",Bridgeport,MI,I-75,,,no-coordinates,no-coordinates,,
22ecd0b0-6bb4-4069-a825-b571c22bc991,"CAT Scale — Love's Travel Stop #747, Sidney",Sidney,OH,I-75,,,no-coordinates,no-coordinates,,
2138c8b1-489c-4aa9-9fe9-51cf8fb72982,"CAT Scale — Mr. Fuel Travel Center, Walton",Walton,KY,I-75,,,no-coordinates,no-coordinates,,
6fcf0410-53d1-44e8-afa9-db8080d9b50a,"CAT Scale — Palmetto Truck Plaza, Hialeah Gardens",Hialeah Gardens,FL,I-75,,,no-coordinates,no-coordinates,,
51f35bd0-85e6-45f9-9360-71e5110f4c79,"CAT Scale — Petro Knoxville #312, Knoxville (Watt Road)",Knoxville,TN,I-75,,,no-coordinates,no-coordinates,,
6de301f3-14ca-4c44-b816-1820cd9f4ae7,"CAT Scale — Petro Stopping Center #323, Reddick",Reddick,FL,I-75,,,no-coordinates,no-coordinates,,
31584983-7e0f-4210-9f62-8cf69cc29ec4,"CAT Scale — Petro Stopping Center #325, North Baltimore",North Baltimore,OH,I-75,,,no-coordinates,no-coordinates,,
b2b47835-26cd-4b73-9b81-aeb562872970,"CAT Scale — Pilot Travel Center (Flying J #722), Knoxville (Watt Road)",Knoxville,TN,I-75,,,no-coordinates,no-coordinates,,
5e8660b1-0553-413a-b271-9bdf78f09202,"CAT Scale — Pilot Travel Center #15, Toledo",Toledo,OH,I-75,,,no-coordinates,no-coordinates,,
2aafd4fa-3045-492d-a047-49a8ada973dd,"CAT Scale — Pilot Travel Center #231, Corbin",Corbin,KY,I-75,,,no-coordinates,no-coordinates,,
88da4d5c-2816-4329-947d-6a77e584c45d,"CAT Scale — Pilot Travel Center #231, Monroe",Monroe,OH,I-75,,,no-coordinates,no-coordinates,,
ab64b757-a841-4754-b0cf-0d36aa10087c,"CAT Scale — Pilot Travel Center #24, Monroe",Monroe,MI,I-75,,,no-coordinates,no-coordinates,,
4b60c1b7-624c-4541-8466-0844e9e0369e,"CAT Scale — Pilot Travel Center #24, Sharonville",Sharonville,OH,I-75,,,no-coordinates,no-coordinates,,
c297e04a-9f49-46d2-8ca2-28b97d243a62,"CAT Scale — Pilot Travel Center #284, Monroe",Monroe,MI,I-75,,,no-coordinates,no-coordinates,,
c318488f-fe10-471f-afb2-407f771beb82,"CAT Scale — Pilot Travel Center #284, West Chester",West Chester,OH,I-75,,,no-coordinates,no-coordinates,,
606a8c6f-80a0-4fd2-865e-19f30f18fd29,"CAT Scale — Pilot Travel Center #321, Walton (Richwood)",Walton,KY,I-75,,,no-coordinates,no-coordinates,,
5e845e58-af0f-4226-96f6-e7d384fe3611,"CAT Scale — Pilot Travel Center #353, Georgetown (Triport Rd)",Georgetown,KY,I-75,,,no-coordinates,no-coordinates,,
a641f4bb-fad2-49c5-9b64-a856c9b2d976,"CAT Scale — Pilot Travel Center #360, Findlay",Findlay,OH,I-75,,,no-coordinates,no-coordinates,,
6ea6cd6b-978f-494d-a434-913c90a82978,"CAT Scale — Pilot Travel Center #437, Williamsburg",Williamsburg,KY,I-75,,,no-coordinates,no-coordinates,,
e2aee5e7-1139-4566-a012-aa2ab3dc8453,"CAT Scale — Pilot Travel Center #457, Beaverdam",Beaverdam,OH,I-75,,,no-coordinates,no-coordinates,,
ee270529-dc8c-4671-85ee-83a351b95338,"CAT Scale — Pilot Travel Center #47, Georgetown (Cherry Blossom Way)",Georgetown,KY,I-75,,,no-coordinates,no-coordinates,,
8947e3ea-dd2f-43ea-bdde-41c3864cbfb6,"CAT Scale — Pilot Travel Center #500, Jasper",Jasper,FL,I-75,,,no-coordinates,no-coordinates,,
7e7568b1-db1e-4d3a-8403-85df63b12990,"CAT Scale — Pilot Travel Center #75, Satsuma",Satsuma,AL,I-65,,,no-coordinates,no-coordinates,,
49a23bf0-18cb-4ee8-b3cc-eaf19114f3d3,"CAT Scale — Pilot Travel Center #9, Franklin",Franklin,OH,I-75,,,no-coordinates,no-coordinates,,
1fbc776a-057a-4370-96e9-bc049b0385a8,"CAT Scale — Pilot Travel Center #92, Ocala",Ocala,FL,I-75,,,no-coordinates,no-coordinates,,
30dfb520-e018-457f-ba09-eb3a455c8aab,"CAT Scale — Speedway, Findlay",Findlay,OH,I-75,,,no-coordinates,no-coordinates,,
4584fe8c-08bb-481e-8749-b0fbbc5a6224,"CAT Scale — Speedway, Hope Hull",Hope Hull,AL,I-65,,,no-coordinates,no-coordinates,,
af850276-f3a2-4d26-b48a-43ec8e6b0367,CAT Scale — TA Florence,Florence,KY,I-75,,,no-coordinates,no-coordinates,,
ca425f23-4099-4217-b883-057a8270932a,"CAT Scale — TA Monroe, Monroe",Monroe,MI,I-75,,,no-coordinates,no-coordinates,,
