"Store #","Name","Address","City","State","Zip Code","Interstate","Latitude","Longitude","Phone Number","Parking Spaces Count","Fuel Lane Count","Shower Count","Amenities","Restaurants"
88,ONE9 Travel Center,4455 W King St,Cocoa,FL,32926,"I-95, Exit 201",28.359164203862274,-80.79245792270183,(321) 639-0346,8,4,2,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Mobile Ordering,Subway | Pilot Eats EXPRESS
92,Pilot Travel Center,4255 W Hwy 326,Ocala,FL,34482,"I-75, Exit 358",29.267799374341905,-82.19160579877662,(352) 402-9081,130,10,6,Electric Vehicle Charging Station | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,Cinnabon | Wendy's | Pilot Eats EXPRESS
133,Pilot Travel Center,109450 US-97,Chemult,OR,97731,US-97 & Kranz St,43.215661936291966,-121.7837259728775,(541) 365-0991,37,6,3,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | Cylinder Propane | Lottery | Pegasus | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,Subway | Pilot Eats EXPRESS
179,Pilot Travel Center,16921 Halfway Blvd,Hagerstown,MD,21740,"I-81, Exit 5B",39.62977337177432,-77.7829389090538,(301) 582-6111,85,9,0,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,McDonalds | Pilot Eats EXPRESS
206,Pilot Travel Center,1201 W I-20,Weatherford,TX,76087,"I-20, Exit 406",32.727247,-97.825168,(817) 341-4600,110,8,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,Wendy's | Pilot Eats EXPRESS
255,Pilot Travel Center,433 Old Gate Ln,Milford,CT,06460,"I-95, Exit 40",41.23690433826319,-73.0222192603809,(203) 876-1266,150,8,9,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,Wendy's | Pilot Eats
261,Pilot Travel Center,403 SW Frontage Rd,Winona,MS,38967,"I-55/US-82, Exit 185",33.4853155,-89.770302,(662) 283-5985,110,7,5,Electric Vehicle Charging Station | Mobile Ordering,Taco Bell | Pilot Eats EXPRESS
267,Pilot Travel Center,2965 Highway 247C,Byron,GA,31008,"I-75, Exit 146",32.61227798741262,-83.74451508465575,(478) 956-5316,150,9,11,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,Arby's | Cinnabon | Pilot Eats EXPRESS
278,Mr. Fuel Travel Center,118 Richwood Rd,Walton,KY,41094,"I-75/71/KY-338, Exit 175",38.91921224492679,-84.62533229563141,(859) 365-2908,15,7,5,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Truck Parking Spaces | Mobile Ordering,Subway | Pilot Eats EXPRESS
336,Pilot Travel Center,1742 Rich Hwy,DuBois,PA,15801,"I-80/US-219, Exit 97",41.1410550850312,-78.78318949206543,(814) 375-6046,65,8,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,Arby's | Pilot Eats EXPRESS
354,Pilot Travel Center,819 Buck Creek Rd,Simpsonville,KY,40067,"I-64, Exit 28",38.210181957952784,-85.34812994171621,(502) 722-5636,25,7,7,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,Wendy's | Pilot Eats EXPRESS
411,Pilot Travel Center,921 Murfreesboro Rd,Lebanon,TN,37090,"I-40, Exit 238",36.1791753,-86.2994386,(615) 453-8866,150,8,8,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Barber Shop | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,Cinnabon | Subway | Pilot Eats
425,Pilot Travel Center,33333 Blue Star Hwy,Midway,FL,32343,"I-10, Exit 192",30.48546795851514,-84.42098149206544,(850) 576-3200,90,7,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Subway | Pilot Eats EXPRESS
440,Pilot Travel Center,205 Pendleton Rd,Pendleton,KY,40055,"I-71, Exit 28",38.4544402,-85.2972028,(502) 743-5222,100,7,5,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,Subway | Pilot Eats EXPRESS
458,Pilot Travel Center,619 S Sunshine Blvd,Eloy,AZ,85131,"I-10, Exit 208",32.73862986383351,-111.54938280125809,(520) 466-7550,82,8,5,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,Cinnabon | Subway | Pilot Eats EXPRESS
460,Pilot Travel Center,400 S Morgan Rd,Oklahoma City,OK,73128,"I-40, Exit 140",35.461839064003144,-97.68791898153074,(405) 440-1048,145,10,10,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,McDonalds | Pilot Eats
571,Flying J Travel Center,2460 US-60,Charleston,MO,63834,"I-57, Exit 12",36.9222008,-89.3139328,(573) 683-4153,84,9,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,Cinnabon | Huddle House | Pilot Eats
581,Pilot Travel Center,11650 Courthouse Blvd,Inver Grove Heights,MN,55077,US-52 & 117th St,44.780871643691896,-93.03365395828342,(651) 438-3397,40,5,3,Electric Vehicle Charging Station | Mobile Ordering,Pilot Eats
606,Flying J Travel Center,8300 State Hwy 108,Texarkana,AR,71854,"I-30, Exit 7",33.512894836460354,-93.9482731552601,(870) 774-3595,155,10,12,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,Pilot Eats
622,Flying J Travel Center,100 N Kings Hwy,Fort Pierce,FL,34945,"I-95, Exit 131",27.448956010822528,-80.3977813214264,(772) 461-0091,156,12,15,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Barber Shop | Bulk Propane | CAT Scale | Check Cashing | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,Denny's | Subway | Pilot Eats
659,Flying J Travel Center,2250 N Ohio St,Salina,KS,67401,"I-70, Exit 253",38.87912477544829,-97.59248386375428,(785) 825-5300,120,8,9,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,Huddle House | Pilot Eats
703,Flying J Travel Center,701 S Morgan Rd,Oklahoma City,OK,73128,"I-40, Exit 140",35.458788815187084,-97.69044622949981,(405) 324-5000,172,12,15,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Barber Shop | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,Pilot Eats
735,Flying J Travel Center,7112 I-10 W,Orange,TX,77632,"I-10, Exit 873",30.11643183615357,-93.81964042936096,(409) 883-9465,150,12,14,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,Denny's | Pilot Eats
733,Flying J Travel Center,602 4th St,Lubbock,TX,79401,"I-27, Exit 4",33.593171290052105,-101.84114527198265,(806) 744-0539,69,5,4,Electric Vehicle Charging Station | Mobile Ordering,Subway | Pilot Eats
753,Mr. Fuel Travel Center,23818 Rogers Clark Blvd,Ruther Glen,VA,22546,"I-95, Exit 104",37.9395098,-77.4658284,(804) 448-0410,35,10,4,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Mobile Ordering,Pilot Eats EXPRESS
742,Flying J Travel Center,1605 East Saddleback Blvd.,Tooele,UT,84074,I-80 Exit 99,40.685850974129416,-112.26691307548046,(801) 508-7400,130,8,9,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,Denny's | Pilot Eats
788,Flying J Travel Center,4100 Portage Ave,Headingley,MB,R4H 1C5,Hwy 1 & Camp Manitou Rd,49.87751925571946,-97.33989645630032,(204) 202-1198,150,8,14,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces,Denny's | Pilot Eats
875,Flying J Travel Center,221 Belle Hill Rd,Elkton,MD,21921,"I-95, Exit 109A",39.63836410068015,-75.80598211474991,(410) 398-0287,230,16,12,Electric Vehicle Charging Station | Mobile Ordering,Golden Corral | Pilot Eats
912,Pilot Travel Center,11775 NE-11,Wood River,NE,68883,"I-80, Exit 300",40.76014610185849,-98.58683195833588,(308) 583-2493,29,7,5,Electric Vehicle Charging Station | Mobile Ordering,Subway | Pilot Eats
1012,Pilot Travel Center,1300 N Grand Ave,Mount Pleasant,IA,52641,US-218 & US-34,40.9820445029456,-91.53934192451952,(319) 385-1440,72,7,5,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Cylinder Propane | DEF Lanes | Drivers Lounge | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,Arby's | Pilot Eats
963,ONE9 Dealer,3709 S Geiger Blvd,Spokane,WA,99224,"I-90, Exit 276",47.620534040409396,-117.50694794973754,(509) 215-5016,2,3,0,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Drivers Lounge | Lottery | Truck Parking Spaces,
144,Pilot Travel Center,2975 Gun Club Rd,Augusta,GA,30907,"I-20, Exit 200",33.524163,-82.033391,(706) 667-6557,90,8,6,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,Wendy's | Pilot Eats EXPRESS
29,Pilot Travel Center,6900 N Old US-27,Fremont,IN,46737,"I-90/69, Exit 357",41.744137388831916,-84.99975084449656,(260) 833-1987,130,11,7,Electric Vehicle Charging Station | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,Wendy's | Pilot Eats
11,Pilot Travel Center,10920 Market St,North Lima,OH,44452,"I-76, Exit 232",40.959842,-80.660301,(330) 549-9203,50,6,5,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,McDonalds | Pilot Eats EXPRESS
236,Pilot Travel Center,301 Ridge Rd,Minooka,IL,60447,"I-80, Exit 122",41.4607044,-88.2721814,(815) 467-4416,100,8,8,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,Arby's | Cinnabon | Pilot Eats EXPRESS
238,Pilot Travel Center,2495 210th Ave,Percival,IA,51648,"I-29, Exit 10",40.69022432454956,-95.79240593121338,(712) 382-2224,50,7,7,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,Subway | Pilot Eats
243,Pilot Travel Center,4304 1st Ave,Nitro,WV,25143,"I-64, Exit 45",38.4436739,-81.8306979,(304) 755-8654,50,6,6,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,Arby's | Pilot Eats EXPRESS
293,Pilot Travel Center,2020 SW Hwy 484,Ocala,FL,34473,"I-75/FL-484, Exit 341",29.02513864695603,-82.15903012349477,(352) 347-8555,50,7,4,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Cinnabon | Wendy's | Pilot Eats EXPRESS
300,Pilot Travel Center,2111 SW Railroad Ave,Hammond,LA,70403,"I-12/55, Exit 40",30.4775468,-90.4562919,(985) 323-5739,60,7,5,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Arby's | Pilot Eats EXPRESS
297,ONE9 Travel Center,5555 E Margaret Ave,Terre Haute,IN,47803,"I-70 & IN-46, Exit 11B",39.43329431727441,-87.33216018650816,(812) 877-9977,50,7,5,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Game Room | Lottery | Pegasus | Truck Parking Spaces | Mobile Ordering,Subway | Pilot Eats EXPRESS
305,Flying J Travel Center,1 Giant Crossing,Jamestown,NM,87347,"I-40, Exit 39",35.480882653625294,-108.43280238161468,(505) 722-6655,450,12,16,Electric Vehicle Charging Station | Mobile Ordering,Cinnabon | Subway | Pilot Eats
375,Pilot Travel Center,4440 N McCarty St,Houston,TX,77013,"I-610, Exit 24A",29.800299216049957,-95.26764981916281,(713) 675-3375,98,8,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,McDonalds | Pilot Eats EXPRESS
408,Pilot Travel Center,3000 Chestnut Ridge Rd,Grantsville,MD,21536,"I-68, Exit 22",39.69221982196893,-79.10023475330352,(301) 895-4536,38,7,7,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,Arby's | Cinnabon | Pilot Eats EXPRESS
421,Pilot Travel Center,142 Carbondale Rd SW,Dalton,GA,30721,"I-75, Exit 326",34.65572578117535,-84.98030318278049,(706) 370-4060,90,10,4,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | IdleAir | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,McDonalds | Subway | Pilot Eats
428,Pilot Travel Center,300 Well Rd,West Monroe,LA,71292,"I-20, Exit 112",32.5078943246877,-92.19246159259033,(318) 329-3590,100,9,5,Electric Vehicle Charging Station | Mobile Ordering,Subway | Pilot Eats EXPRESS
518,Flying J Travel Center,2210 Camp Swatara Rd,Myerstown,PA,17067,"I-78, Exit 10",40.46335168778975,-76.33972927049726,(717) 933-4146,140,11,13,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Cylinder Propane | DEF Lanes | Game Room | IdleAir | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,Cinnabon | Subway | Pilot Eats
573,Pilot Travel Center,2000 FM 1488,Hempstead,TX,77445,US-290 & FM 1488,30.108564976257348,-96.04759399426581,(979) 291-2440,46,8,5,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,Subway | Pilot Eats
608,Flying J Travel Center,I-10 Exit 1 Frontage Road N.,Ehrenberg,AZ,85334,"I-10, Exit 1",33.601605771178335,-114.52286345634462,(928) 923-9600,66,10,14,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | ATM | Bulk Propane | CAT Scale | CB Shop | Check Cashing | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Wendy's | Pilot Eats
640,Flying J Travel Center,5350 US-93,Jerome,ID,83338,"I-84, Exit 173",42.64947954795628,-114.44270905464839,(208) 324-3454,100,8,6,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Truck Wash | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,Cinnabon | Pilot Eats
719,Mr. Fuel Travel Center,2945 Burr St,Gary,IN,46406,"I-94, Exit 6",41.56538257363288,-87.40252066679537,(219) 844-0502,17,8,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,Pilot Eats
741,Flying J Travel Center,2311 Old Jacksboro Hwy,Wichita Falls,TX,76301,US-287 & Old Jacksboro Hwy,33.89034795140986,-98.48283906011662,(940) 720-0598,50,5,5,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,Wendy's | Pilot Eats
774,Flying J Travel Center,90 S Stone Rd,Snowville,UT,84336,"I-84, Exit 7",41.9635939,-112.7095853,(435) 990-5135,36,3,3,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Check Cashing | Cylinder Propane | DEF Lanes | Pegasus | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,Pilot Eats
785,Flying J Travel Center,11511 40 St SE,Calgary,AB,T2Z 4M8,114 Ave SE & 40 St SE,50.949371985060374,-113.97976132226908,(403) 720-0904,128,8,0,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces,Denny's | Pilot Eats
791,Flying J Travel Center,3850 Idylwyld Dr N,Saskatoon,SK,S7P 0A1,SK-11 & Marquis Dr,52.19576739849309,-106.66856742460632,(306) 955-6840,85,5,5,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Lottery | Pegasus | Public Laundry | Truck Parking Spaces,Denny's | Pilot Eats
806,Flying J Travel Center,410 Government Rd E,Kapuskasing,ON,P5N 2X7,ON-11,49.39741796949446,-82.36938324232787,(705) 337-1333,40,5,4,Diesel Lanes | Showers | Premium Wifi | ATM | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Pegasus | Public Laundry | Truck Parking Spaces,Pilot Eats
864,Shell Flying J Dealer,Jct Hwy 11 & Hwy 44,Davidson,SK,S0G 1A0,SK-11 & Enterprise Ln,51.249696664849424,-105.97236731352257,(306) 567-3222,0,2,0,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | DEF Lanes | Lottery | Pegasus,
895,Flying J Travel Center,21055 West Rd,Woodhaven,MI,48183,"I-75, Exit 32A/B",42.13676883345559,-83.23951225141504,(313) 524-9985,254,7,11,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | Barber Shop | CAT Scale | Check Cashing | DEF Lanes | Drivers Lounge | Game Room | Pegasus | Public Laundry | Truck Parking Spaces | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,IHOP | Pilot Eats EXPRESS
906,Pilot Licensed Location,602 E 8th Ave,Columbus,MT,59019,"I-90, Exit 408",45.64492725196708,-109.247342193779,(406) 322-4833,8,8,0,Diesel Lanes | Showers | ATM | DEF Lanes | Public Laundry | Truck Parking Spaces,
931,Flying J Licensed Location,4200 N I-90 Service Rd,Rapid City,SD,57701,"I-90, Exit 61",44.103422478945994,-103.14955142195129,(605) 342-5450,125,8,0,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Drivers Lounge | Game Room | Lottery | Public Laundry | Truck Parking Spaces,
1083,Pilot Travel Center,100 S Poplar St,Stratford,TX,79084,US-287 & US-54,36.33107864988914,-102.07354320251804,(806) 395-4652,62,7,4,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,Subway | Pilot Eats
1114,Pilot Travel Center,1050 Busse Rd,Bensenville,IL,60106,"I-290, Exit 3",41.98805371515785,-87.96037550429915,(630) 521-0218,15,6,0,Diesel Lanes | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Pilot Eats
1135,Pilot Travel Center,1419 US-281,Falfurrias,TX,78355,"US-281, Exit FM 3066",27.211821,-98.1414383,(361) 325-1166,44,6,3,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,Pilot Eats
1140,Pilot Travel Center,8221 US-287,Rhome,TX,76078,US-287 & Illinois St,33.10222000200688,-97.47029824232789,(817) 636-5630,52,6,5,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,Pilot Eats
72,Mr. Fuel Travel Center,1504 Dean Forest Rd,Savannah,GA,31408,"I-16, Exit 160",32.072302,-81.199597,(912) 964-5280,0,5,1,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Lottery | Pegasus | Mobile Ordering,Subway | Pilot Eats EXPRESS
47,Pilot Travel Center,259 Cherry Blossom Way,Georgetown,KY,40324,"I-75, Exit 129",38.27672724577639,-84.56014385515596,(502) 868-7427,90,8,5,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,McDonalds | Pilot Eats EXPRESS
271,Pilot Travel Center,2501 Burr St,Gary,IN,46406,"I-80/94, Exit 6",41.57311335096673,-87.40281201852419,(219) 844-2661,215,10,8,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Truck Wash | Bridgestone Tire Monitoring | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,Subway | Pilot Eats
281,Pilot Travel Center,2786 Salt Springs Rd,Girard,OH,44420,"I-80, Exit 226",41.140321413689506,-80.71888217038428,(330) 530-8500,80,9,7,Electric Vehicle Charging Station | Mobile Ordering,Pilot Eats
