"listing_id","business_name","input_address","census_matched_address","existing_coordinate","proposed_coordinate","distance_from_control_m","state_bounds_result","match_classification","reviewer_decision","reviewer_notes"
"73be6034-88f2-44ac-9534-f669515c83a4","Southern Tire Mart at Pilot (Brinkley)","2105 N Main St, Brinkley, AR 72021","2105 N MAIN ST, BRINKLEY, AR, 72021","","34.911477779257,-91.196094478625","","in-state","census-manual-review","",""
"148b4646-be1e-4eeb-91b4-1cedff83441a","Love's Truck Tire Care - Dayton (S. Edwin C. Moses Blvd)","2217 S Edwin C Moses Blvd, Dayton, OH","2217 S EDWIN C MOSES BLVD, DAYTON, OH, 45417","","39.732510416423,-84.209211759688","","in-state","census-manual-review","",""
"060c2ac4-6fdf-40d2-83e8-f888143d35dc","United CDL Academy","1300 W Beaver St, Jacksonville, FL 32209","1300 W BEAVER ST, JACKSONVILLE, FL, 32209","","30.336378385755,-81.676130129396","","in-state","census-manual-review","",""
"cf7673fe-5039-4d46-a2f3-3e677ab4d546","Haven Hotel Renfro Valley (formerly Days Inn by Wyndham Renfro Valley)","1630 Richmond St, Mount Vernon, KY 40456","1630 RICHMOND ST, MOUNT VERNON, KY, 40456","","37.375630412069,-84.331169102534","","in-state","census-manual-review","",""
"7eb47ea3-8514-41aa-be0d-82f6fbf5e8c3","I-95 Perryville Truck Weigh & Inspection Station (Northbound)","John F. Kennedy Memorial Highway (I-95 NB), Perryville, MD 21903","","","","","n/a","census-no-match","",""
"7d43f079-09a4-4f73-a484-93682b5e28aa","Pilot Travel Center #429","1100 Martin Luther King Jr Dr, West Memphis, AR 72301","","","","","n/a","census-no-match","",""
"5003bce1-1cfa-45ff-a23d-5f31e1df1450","TA Truck Service - TA Walton","145 Richwood Rd, Walton, KY 41094","145 RICHWOOD RD, WALTON, KY, 41094","","38.917936205201,-84.626667482519","","in-state","census-manual-review","",""
"b22dba94-110c-4d51-8302-f220ef34a43c","Days Inn by Wyndham Airport Nashville East","3345 Percy Priest Dr, Nashville, TN 37214","3345 PERCY PRIEST DR, NASHVILLE, TN, 37214","","36.152336719129,-86.632873080732","","in-state","census-manual-review","",""
"f2ac5cd7-c4cf-453e-b699-b51334f66e29","CAT Scale at TA Gary (Burr Street)","2510 Burr St, Gary, IN 46406","2510 BURR ST, GARY, IN, 46406","","41.573278036,-87.403567223452","","in-state","census-manual-review","",""
"5e829807-6932-4f13-b44f-e5dea115f755","Petro Knoxville","722 Watt Rd, Knoxville, TN 37934","722 N WATT RD, KNOXVILLE, TN, 37934","","35.873713323085,-84.235994112488","","in-state","census-manual-review","",""
"b02dc944-f9fc-4392-b5f6-47710831930a","St. Ignace Truck Stop (BP)","917 US-2 W, St. Ignace, MI 49781","","","","","n/a","census-no-match","",""
"be5425db-a39a-4219-a80e-88900202f3f7","Love's Truck Care - Whitestown","4155 S Indianapolis Rd, Whitestown, IN 46075","4155 INDIANAPOLIS RD, WHITESTOWN, IN, 46075","","39.978017165801,-86.397236740986","","in-state","census-manual-review","",""
"29fb50b8-541c-4cca-ade0-56b26c5cb203","Holiday Stationstore — Sault Ste. Marie (W Portage Ave)","942 W Portage Ave, Sault Ste. Marie, MI 49783","942 W PORTAGE AVE, SAULT SAINTE MARIE, MI, 49783","","46.493396871642,-84.371585244038","","in-state","census-manual-review","",""
"679989c5-ac9b-4de4-9f1d-347eb41ab47d","Hellman's Tire Service","612 E 5th Ave, Gary, IN 46402","612 E 5TH AVE, GARY, IN, 46402","","41.602146357949,-87.32953497274","","in-state","census-manual-review","",""
"48942c6d-d58b-46ad-8a29-906278fceb35","Pilot Travel Center #75","6109 US-43 S, Satsuma, AL 36572","","","","","n/a","census-no-match","",""
"cbfc290b-82f8-4be8-831a-e806bca0ab8c","Atlanta Commercial Tire - Dalton","3364 Dug Gap Road, Dalton, GA 30720","3364 DUG GAP RD, DALTON, GA, 30720","","34.678384951479,-85.005353466848","","in-state","census-manual-review","",""
"090acdd8-3db7-40af-8c57-85e784bb49d8","Goodyear Commercial Tire & Service Centers #408","2539 Burr St, Gary, IN 46406","2539 BURR ST, GARY, IN, 46406","","41.572776366924,-87.403298840126","","in-state","census-manual-review","",""
"a4208eeb-b29b-455a-8c1f-00debf6b8670","Fick & Sons Diesel Garage - Grayling","5800 Nelson A Miles Pkwy, Grayling, MI 49738","5800 NELSON A MILES PKWY, GRAYLING, MI, 49738","","44.600632682237,-84.712409808336","","in-state","census-manual-review","",""
"eb9c78fe-c2af-4ceb-9cdd-7ec1ee2993ce","National Truck Parking Miami","15545 NW 122nd Ave, Hialeah Gardens, FL 33018","15545 NW 122ND AVE, HIALEAH GARDENS, FL, 33018","","25.914057043029,-80.397172675133","","in-state","census-manual-review","",""
"e151d192-88be-4548-ab2f-fd5e19590ff1","Kwik Fuel Center (Lee's Travel Center)","2233 N Charles G Seivers Blvd, Clinton, TN 37716","2233 N CHARLES G SEIVERS BLVD, CLINTON, TN, 37716","","36.163931655581,-84.086200511235","","in-state","census-manual-review","",""
"bd27e9bc-6b14-4810-b20d-26a04702c477","Petro Stopping Center #382","4230 W US Hwy 24, Remington, IN 47977","4230 US HWY 24, REMINGTON, IN, 47977","","40.765833656181,-87.125352712891","","in-state","census-manual-review","",""
"042f917c-41af-484c-899b-051ebf3194f9","Truck Parking Club - Seymour (1001 S Commerce Dr)","1001 S Commerce Dr, Seymour, IN 47274","1001 S COMMERCE DR, SEYMOUR, IN, 47274","","38.946896659769,-85.842801639775","","in-state","census-manual-review","",""
"effb0793-cbed-44f7-b05c-3645ccfdda21","Flying J Travel Center #668 (Saginaw)","3475 E Washington Rd, Saginaw, MI 48601","3475 E WASHINGTON RD, SAGINAW, MI, 48601","","43.450721242849,-83.893831675949","","in-state","census-manual-review","",""
"7c5326e4-da4c-4e5b-a0cd-48b3efd82863","Kenly 95 Truck Service Center","923 Johnston Pkwy, Kenly, NC 27542","923 JOHNSTON PKWY, KENLY, NC, 27542","","35.581359917897,-78.146581818113","","in-state","census-manual-review","",""
"97fcf610-ee57-4801-ab8f-87af7945076d","CAT Scale at TA Whitestown","5930 E State Road 334, Whitestown, IN 46075","","","","","n/a","census-no-match","",""
"096dd2fe-80a1-441b-a700-dbea8e1455c2","America's Truck Stop","2100 Jonesboro Rd SE, Atlanta, GA 30315","2100 JONESBORO RD SE, ATLANTA, GA, 30315","","33.696889752145,-84.369805641331","","in-state","census-manual-review","",""
"5ca065f4-b503-45a1-9636-b5d8e4505c36","CAT Scale at Petro Remington #382","4230 W US Hwy 24, Remington, IN 47977","4230 US HWY 24, REMINGTON, IN, 47977","","40.765833656181,-87.125352712891","","in-state","census-manual-review","",""
"9b1575ec-7faf-47cb-b245-8d261efc12a0","Truck Parking Club - 8814 Dietz Ave, Hickory","8814 Dietz Ave, Hickory, NC 28602","8814 DIETZ AVE, HICKORY, NC, 28602","","35.706460973667,-81.431003156544","","in-state","census-manual-review","",""
"aa897b1d-e1de-4ff0-8ae6-45d82b3077c7","CAT Scale at Dolly's Tennessean Travel Stop","3686 Pulaski Highway, Cornersville, TN 37047","","","","","n/a","census-no-match","",""
"bbe85dec-152f-460c-a888-a1eb45ba5af7","CAT Scale — Love's Travel Stop #645, Frenchtown (Monroe)","1609 Nadeau Rd, Frenchtown, MI 48161","","","","","n/a","census-no-match","",""
"605eb2aa-f167-4118-b720-5e470775c93d","Gary Mobile On-Site Truck & Trailer Repair","2277 E 15th Ave, Gary, IN 46402","2277 E 15TH AVE, GARY, IN, 46402","","41.587323726075,-87.310769502201","","in-state","census-manual-review","",""
"cfb3be42-e2e5-4e55-ba83-bcb9ab2402cf","Quality Inn Merrillville","1350 E 83rd Ave, Merrillville, IN 46410","1350 E 83RD AVE, MERRILLVILLE, IN, 46410","","41.467891776437,-87.321363627581","","in-state","census-manual-review","",""
"304c91be-ba96-4f09-83ec-8258f6ed4716","Truck Parking Club - Online Transport (Georgetown)","194 Sims Pike, Georgetown, KY 40324","194 SIMS RD, GEORGETOWN, KY, 40324","","38.275787621699,-84.540828909704","","in-state","census-manual-review","",""
"a77f9fde-3b52-4f86-961d-91e168d388d5","Pilot Travel Center #62","3006 N Williston Rd, Florence, SC","3006 N WILLISTON RD, FLORENCE, SC, 29506","","34.263222501587,-79.701286189724","","in-state","census-manual-review","",""
"f170989d-6c5b-4de2-b71e-ca56877a43b9","CAT Scale at Love's Travel Stop #417 (Grant Street, Gary)","3150 Grant St, Gary, IN 46408","3150 GRANT ST, GARY, IN, 46408","","41.561431672412,-87.356138443832","","in-state","census-manual-review","",""
"7d2aff0a-c2d6-4a14-96d6-6fb5eee5aaa2","Fast Track (Hildebran)","400 S Center St, Hildebran, NC","400 S CENTER ST, HILDEBRAN, NC, 28637","","35.706826383143,-81.422984726802","","in-state","census-manual-review","",""
"724d82b8-ca51-4b99-989f-9caa92eccc5c","Road Safety CDL Training School","2150 S Crater Rd, Suite A, Petersburg, VA 23805","2150 S CRATER RD, PETERSBURG, VA, 23805","","37.201555732312,-77.379276912025","","in-state","census-manual-review","",""
"3ec4da2b-9df7-4bba-913c-c6023b9797ca","McGee Commercial Tire & Service - Hickory","299 S Center St, Hickory, NC 28602","299 S CENTER ST, HICKORY, NC, 28602","","35.728958711535,-81.338048421959","","in-state","census-manual-review","",""
"b051d12e-5a30-48cf-b09f-641248bd3468","CAT Scale at Petro Stopping Center #311","3900 Petro Rd, West Memphis, AR 72301","3900 PETRO RD, WEST MEMPHIS, AR, 72301","","35.153545845394,-90.135533977569","","in-state","census-manual-review","",""
"582280fa-d1b8-4e9f-aee1-575fa00b8e8a","Truck Parking Club - 8477 US-42 (Florence)","8477 US-42, Florence, KY 41042","8477 US HWY 42, FLORENCE, KY, 41042","","38.977469517606,-84.657810030307","","in-state","census-manual-review","",""
"a8a32662-d389-4d96-9653-6fde235726d0","Pilot Travel Center #353","110 Triport Rd, Georgetown, KY 40324","110 TRIPORT RD, GEORGETOWN, KY, 40324","","38.275107843938,-84.553423515722","","in-state","census-manual-review","",""
"c4ad7a64-e08a-4c08-a883-277380ff7226","Truck Parking Club - 956 Enterprise Ct (Lexington)","956 Enterprise Ct, Lexington, KY 40510","956 ENTERPRISE CT, LEXINGTON, KY, 40510","","38.061059657784,-84.551069541706","","in-state","census-manual-review","",""
"e102d6bd-874c-43d0-b9f6-c8a9dbbe4832","TA Baltimore #216","5501 O'Donnell Street, Baltimore, MD 21224","5501 ODONNELL ST, BALTIMORE, MD, 21224","","39.281166436071,-76.549107697835","","in-state","census-manual-review","",""
"df94342a-aa2a-4c08-856b-45a042b25388","Park City Truck Park (Truck Parking Club)","7409 Cycle Lane, Goodlettsville, TN 37072","7409 CYCLE LN, GOODLETTSVILLE, TN, 37072","","36.413523726628,-86.710500471415","","in-state","census-manual-review","",""
"74398e08-61e6-41b8-b3fd-e22c6c6cf6d0","TA Jacksonville South #248","1650 County Road 210 W, Saint Johns, FL 32259","1650 CO RD 210, SAINT JOHNS, FL, 32259","","30.066006229603,-81.495280459255","","in-state","census-manual-review","",""
"7d3ead5b-1237-474f-9154-06b410f7b410","Biden Welcome Center (I-95 Service Plaza)","530 John F. Kennedy Memorial Hwy, Newark, DE 19713","530 JFK MEMORIAL, NEWARK, DE, 19702","","39.664814158288,-75.688228857696","","in-state","census-manual-review","",""
"a1b16ec7-c91b-4173-8790-c48f19ff7cf7","CAT Scale at Flying J Brunswick (#627)","2990 US Hwy 17 S, Brunswick, GA 31523","2990 US HWY 17, BRUNSWICK, GA, 31523","","31.139241572356,-81.578274504059","","in-state","census-manual-review","",""
"2237db27-ede4-4872-9149-f2ea2e2fb8c7","CAT Scale at Love's Yemassee","409 Yemassee Hwy, Yemassee, SC 29945","","","","","n/a","census-no-match","",""
"7263d1cc-402f-4e71-84c4-abe89266f219","CAT Scale at TA Earle","408 Highway 149 N, Earle, AR 72331","408 STATE HWY 149, EARLE, AR, 72331","","35.282286600748,-90.468684301219","","in-state","census-manual-review","",""
"25069c9b-3d38-41b7-bb33-37f20bf3a4f1","Phil's Towing & Automotive (Grayling)","6405 W M-72, Grayling, MI 49738","6405 W M 72 HWY, GRAYLING, MI, 49738","","44.657928295052,-84.747492263007","","in-state","census-manual-review","",""
"7e949312-8bda-4eb3-b270-bed57d56fdc0","Pilot Travel Center #53","15559 Highway 13 S, Hurricane Mills, TN 37078","15559 HWY 13 S, HURRICANE MILLS, TN, 37078","","35.882573235335,-87.800050228094","","in-state","census-manual-review","",""
"b66b0f4d-ff5f-452c-82a7-a74151a6bcc1","CAT Scale - Pilot Travel Center #409 Dickson","2320 Highway 46 S, Dickson, TN 37055","2320 STATE RTE 46, DICKSON, TN, 37055","","36.149829995563,-87.504578940223","","in-state","census-manual-review","",""
"8bf6630b-8c97-45c5-b219-f6b2e21d760a","Petro / TA Florence (TravelCenters of America #195)","2301 W Lucas St, Florence, SC 29501","2301 W LUCAS ST, FLORENCE, SC, 29501","","34.238630312575,-79.810540817754","","in-state","census-manual-review","",""
"88873aca-7462-45e9-bbe1-a9ebaa15cf60","Love's Travel Stop #822","1025 S Crawford St, Clarksville, AR 72830","1025 S CRAWFORD ST, CLARKSVILLE, AR, 72830","","35.460761896794,-93.481131627117","","in-state","census-manual-review","",""
"000c91b2-9827-443c-8669-5f07c833f485","Naples Truck and Tire","3884 Prospect Ave, Naples, FL 34104","3884 PROSPECT AVE, NAPLES, FL, 34104","","26.156900507896,-81.760306419973","","in-state","census-manual-review","",""
"e1e61d3d-5b8d-4a5e-b0fa-d7f4e2382ade","Speedway #8723","6595 Dixie Hwy, Bridgeport, MI 48722","6595 DIXIE HWY, BRIDGEPORT, MI, 48722","","43.348739442053,-83.860364431261","","in-state","census-manual-review","",""
"7b36b126-6502-447f-bb23-84c4010f7203","CAT Scale at Pilot Colonial Heights","2126 Ruffin Mill Rd, Colonial Heights, VA 23834","2126 RUFFIN MILL RD, COLONIAL HEIGHTS, VA, 23834","","37.309446254331,-77.391711881023","","in-state","census-manual-review","",""
"ac82ce7a-885f-485b-b1f6-b7072af48ca8","Southern Tire Mart at Pilot - Port Wentworth","7001 GA-21, Port Wentworth, GA 31407","","","","","n/a","census-no-match","",""
"2937ca5e-063c-4ac7-b4c4-0e7da286f488","TA Montgomery #111","980 W South Blvd, Montgomery, AL 36105","","","","","n/a","census-no-match","",""
"38cc0860-23d0-41f4-acee-987625766068","CAT Scale at Love's Richmond Hill (#338)","8436 Ford Ave (GA-144), Richmond Hill, GA 31324","","","","","n/a","census-no-match","",""
"b56be6f2-17ec-4da0-a47a-270aa6e2176a","Hose Barn Inc","2801 Clinton Hwy, Powell, TN 37849","2801 CLINTON HWY, POWELL, TN, 37849","","36.028994281125,-84.091957096152","","in-state","census-manual-review","",""
"646d0d24-104d-46d8-92a4-d29ce7d8db20","CAT Scale — Love's Travel Stop #291, Richmond","3799 Colonel Rd, Richmond, KY 40475","3799 COLONEL RD, RICHMOND, KY, 40475","","37.84370376801,-84.325475718068","","in-state","census-manual-review","",""
"8f306b35-1615-4795-93eb-a5f7394bd5ed","Atlanta Commercial Tire - Cartersville","161 Criss Black Road, Cartersville, GA 30120","161 CRISS BLACK RD NW, CARTERSVILLE, GA, 30120","","34.222008930849,-84.876171629598","","in-state","census-manual-review","",""
"53bc511f-3b30-4ac3-aed3-597e416f3f38","Truck & Trailer Parking - 1849 Summer St (Hammond)","1849 Summer St, Hammond, IN 46320","1849 SUMMER ST, HAMMOND, IN, 46320","","41.602256598995,-87.484101589429","","in-state","census-manual-review","",""
"ff19357b-eb93-4483-9e4e-ebb40e07fe36","TA Baltimore South #151","7401 Assateague Drive, Jessup, MD 20794","7401 ASSATEAGUE DR, JESSUP, MD, 20794","","39.167517548761,-76.78408821128","","in-state","census-manual-review","",""
"e602551b-092f-4d03-9417-03c6196ca4eb","Love's Travel Stop #369","2971 Highway 48 S, Dickson, TN 37055","2971 STATE RTE 48 S, DICKSON, TN, 37055","","35.990800182928,-87.488846285598","","in-state","census-manual-review","",""
"1c5cf5a8-eda7-4a20-aa0c-d7011ff28f65","CAT Scale — Circle K, Pelham","715 Cahaba Valley Rd, Pelham, AL 35124","715 CAHABA VALLEY RD, PELHAM, AL, 35124","","33.337064171751,-86.780978229112","","in-state","census-manual-review","",""
"55b940bd-0f8a-4c2c-8e30-ce6832982ef8","Walmart Supercenter #1618 (Merrillville)","2936 E 79th Ave, Merrillville, IN 46410","2936 E 79TH AVE, MERRILLVILLE, IN, 46410","","41.4744549022,-87.299225335898","","in-state","census-manual-review","",""
"b25603ec-f8d8-415f-a1a6-0ba3d4b616c4","CAT Scale at TA Vero Beach","8909 20th St, Vero Beach, FL 32966","8909 20TH ST, VERO BEACH, FL, 32966","","27.639100838599,-80.510512482242","","in-state","census-manual-review","",""
"77cae36c-db9c-4cbf-832a-dbfbb384389b","CAT Scale at Pro Stop (Sellersburg)","1503 Avco Blvd, Sellersburg, IN 47172","","","","","n/a","census-no-match","",""
"2e036deb-3b94-41b3-9fcb-fd5b71923e44","ONE9 Travel Center (former Pilot Travel Center #254)","650 GA-299, Wildwood, GA 30757","","","","","n/a","census-no-match","",""
"b89a9bb7-6833-4f23-8466-1d6660615cd3","Pilot Travel Center #58 (ONE9)","2032 NC-48, Pleasant Hill, NC 27866","2032 STATE RD 48, PLEASANT HILL, NC, 27866","","36.523859521809,-77.588397260298","","in-state","census-manual-review","",""
"0b2df467-c976-472b-bd9f-45a8cbd17039","Circle K Truck Stop (Bradenton)","6410 E State Road 64, Bradenton, FL 34208","6410 E STATE RD 64, BRADENTON, FL, 34208","","27.492526970571,-82.481200844285","","in-state","census-manual-review","",""
"bbb6d29c-9a64-46fa-859f-2496d6085564","CAT Scale - Pilot Travel Center #352, Fort Myers","6050 Plaza Dr, Fort Myers, FL 33905","6050 PLAZA DR, FORT MYERS, FL, 33905","","26.653843984489,-81.800752292261","","in-state","census-manual-review","",""
"a199a4b9-60d4-4e07-9a81-b518b722a483","Love's Truck Care #306","1058 Deep Springs Rd, Dandridge, TN 37725","1058 DEEP SPRINGS RD, DANDRIDGE, TN, 37725","","36.011284872147,-83.532369034882","","in-state","census-manual-review","",""
"361472af-b496-4b3f-b7b0-d85b9ea310c0","Vanguard Truck Centers - Conover (Hickory)","3194 15th Ave Blvd SE, Conover, NC 28613","3194 15TH AVENUE BLVD SE, CONOVER, NC, 28613","","35.703718737581,-81.266468925969","","in-state","census-manual-review","",""
"aefe40b7-0823-48ca-81c4-5ebb4bd824a6","Russellville Tank Wash","41 Gary Lane, Russellville, AR 72802","41 GARY LN, RUSSELLVILLE, AR, 72802","","35.282269859251,-93.085879984806","","in-state","census-manual-review","",""
"f425a11a-845c-4f88-81d6-d805ee8ee0e7","Sheetz (Petersburg Wagner Rd)","151 Wagner Rd, Petersburg, VA 23805","151 WAGNER RD, PETERSBURG, VA, 23805","","37.190037794559,-77.364816385213","","in-state","census-manual-review","",""
"de70c755-60b8-4e50-bf23-b807d3f7da97","Truck Parking Club - 737 W 6th St (Cincinnati, bobtail/box only)","737 W 6th St, Cincinnati, OH 45203","737 W 6TH ST, CINCINNATI, OH, 45203","","39.100143087318,-84.528308717322","","in-state","census-manual-review","",""
"95180b7c-b0de-487b-88db-9d2279c18231","Speedco at Love's Travel Stop #796","1129 Smokey Mountain Lane, Newport, TN 37821","1129 SMOKEY MTN LN, NEWPORT, TN, 37821","","35.971234639283,-83.248144506167","","in-state","census-manual-review","",""
"5f6849f3-fd15-4de2-93e7-69dd2003af1a","Love's Travel Stop #495","17308 Park 78 Dr, North Fort Myers, FL 33917","17308 PARK 78 DR, NORTH FORT MYERS, FL, 33917","","26.713675363748,-81.815939612436","","in-state","census-manual-review","",""
"08e36b89-6dee-438f-bd37-edf4a6eab784","Love's Travel Stop #368","300 Arby Dr, Clanton, AL 35045","","","","","n/a","census-no-match","",""
"72ff780f-93e7-4421-b8a0-9d79a49205fd","CAT Scale at Pilot Dunn (Sadler Travel Plaza)","65 Sadler Rd, Dunn, NC 28334","65 SADLER RD, DUNN, NC, 28334","","35.31826491064,-78.574370199955","","in-state","census-manual-review","",""
"3a8482af-f9c3-4155-a03f-d99781b094a7","Speedco - Lake City","13700 S US Highway 441, Lake City, FL","13700 S US HWY 441, LAKE CITY, FL, 32025","","30.003718491356,-82.597421928609","","in-state","census-manual-review","",""
"c2c1f50d-712b-46bd-a443-86cc9410b011","I-Mart 108","21465 Highway 22 N, Wildersville, TN 38388","21465 HWY 22 N, WILDERSVILLE, TN, 38388","","35.792440963829,-88.391430521641","","in-state","census-manual-review","",""
"c043c657-b831-460b-a310-0129638ffa32","Birch Run Express Travel Center","8830 Main St, Birch Run, MI 48415","8830 MAIN ST, BIRCH RUN, MI, 48415","","43.250120954795,-83.778175610868","","in-state","census-manual-review","",""
"8a1de13d-bd2e-4ece-ae16-6eae921f024b","Cross Diesel Repair","1065 Owenton Rd, Corinth, KY 41010","","","","","n/a","census-no-match","",""
"951b39b1-6f25-40de-b2d3-d7cbca0d66a0","Pilot Travel Center #352","6050 Plaza Dr, Fort Myers, FL 33905","6050 PLAZA DR, FORT MYERS, FL, 33905","","26.653843984489,-81.800752292261","","in-state","census-manual-review","",""
"3cbba395-9805-41ca-91c5-2a171aebab14","CAT Scale at Love's Fort Pierce (Exit 129)","7150 Okeechobee Rd, Fort Pierce, FL 34945","7150 OKEECHOBEE RD, FORT PIERCE, FL, 34945","","27.413135402802,-80.397626326934","","in-state","census-manual-review","",""
"67d39304-81ee-485f-a23a-0882d8ace653","CAT Scale at Pilot Kingsland (#4562)","2607 Scrubby Bluff Rd, Kingsland, GA 31548","2607 SCRUBBY BLUFF RD, KINGSLAND, GA, 31548","","30.760934622588,-81.658232854157","","in-state","census-manual-review","",""
"ebeeef84-4ab8-478a-a46a-3e07a9b29ff3","Maryland Truck Tire Services Inc","8390 Washington Boulevard, Jessup, MD 20794","8390 WASHINGTON BLVD, JESSUP, MD, 20794","","39.152574756059,-76.801446762881","","in-state","census-manual-review","",""
"4cb8afcb-7943-4924-a965-9b5234c9c69f","Exit 76 Truck and Tire Service","451 Logston Ln, Berea, KY 40403","451 LOGSTON LN, BEREA, KY, 40403","","37.557056533765,-84.287229189723","","in-state","census-manual-review","",""
"9fa8f22a-5b4b-40a7-a594-885560ee35a0","CAT Scale at Pilot Travel Center (Hebron)","18011 Colorado St, Hebron, IN 46341","18011 COLORADO ST, HEBRON, IN, 46341","","41.291369289715,-87.29590895783","","in-state","census-manual-review","",""
"0ed35738-c7a2-48d8-9bd5-dad944cf9d9d","Blue Beacon Truck Wash - Whitestown","4007 S Indianapolis Rd, Lebanon, IN 46052","4007 INDIANAPOLIS RD, LEBANON, IN, 46052","","39.982039840858,-86.399846557471","","in-state","census-manual-review","",""
"64c31cfc-87b8-41a8-a05f-fd70a50df17c","CAT Scale at Pilot Port Wentworth (#71)","7001 GA-21, Port Wentworth, GA 31407","","","","","n/a","census-no-match","",""
"b440672c-2cac-41cc-b748-a2c6867dbd67","Flash Market #123","2541 Highway 161, North Little Rock, AR","2541 STATE HWY 161, NORTH LITTLE ROCK, AR, 72117","","34.777621965127,-92.202308839418","","in-state","census-manual-review","",""
"f393fa83-15a7-4d7c-9f98-4440c77db4c8","Toledo Tank Wash","420 Matzinger Rd, Toledo, OH 43612","420 MATZINGER RD, TOLEDO, OH, 43612","","41.70413972333,-83.536621089011","","in-state","census-manual-review","",""
"104adff6-82d2-42b0-9d1b-1a8ef5b55a2a","Truck Parking Club - 830 Byrley Rd (Corbin)","830 Byrley Rd, Corbin, KY 40701","830 BYRLEY RD, CORBIN, KY, 40701","","36.972156441969,-84.107959605362","","in-state","census-manual-review","",""
"ed7cf6d6-954e-4e3b-8717-b50637452c5a","Baymont by Wyndham Monroe","14774 LaPlaisance Rd, Monroe, MI 48161","","","","","n/a","census-no-match","",""
"a109cc92-378c-4d57-ac39-da50a5c2a2c6","Flying J / ONE9 Travel Center #713","111 Mill Branch Rd, Latta, SC 29565","111 MILL BRANCH RD, LATTA, SC, 29565","","34.336134968871,-79.536737009302","","in-state","census-manual-review","",""
"5167a32a-fc7a-4aa0-8896-07a13b20acbb","I-40 Truck Repair & Towing","2976 Highway 48 S, Dickson, TN 37055","2976 STATE RTE 48 S, DICKSON, TN, 37055","","35.993496451167,-87.489057674799","","in-state","census-manual-review","",""
"7e79bd38-6884-4e0c-a05e-0303faa8514e","Pilot Travel Center #457","427 East Main Street, Beaverdam, OH 45808","427 E MAIN ST, BEAVERDAM, OH, 45808","","40.833175435759,-83.965574348013","","in-state","census-manual-review","",""
"699bb772-2ec5-4520-bf6b-abeebf30954a","CAT Scale — Flying J Travel Center #604, Hope Hull","900 Tyson Rd, Hope Hull, AL 36043","900 TYSON RD, HOPE HULL, AL, 36043","","32.195269630397,-86.419842359257","","in-state","census-manual-review","",""
"f35c37d4-6118-40c1-8380-1edf8e79777d","TA Elkton #019","1400 Elkton Road, Elkton, MD 21921","1400 ELKTON RD, ELKTON, MD, 21921","","39.645112591971,-75.797781715872","","in-state","census-manual-review","",""
"8018aa5b-c428-465d-9809-fde4e03cd4a2","Petro Stopping Center Kingston Springs #349","162 Luyben Hills Rd, Kingston Springs, TN 37082","162 LUYBEN HILLS RD, KINGSTON SPRINGS, TN, 37082","","36.081908598358,-87.096035905321","","in-state","census-manual-review","",""
"bfadf192-bbdd-45b1-a64a-e6bf10c2ba74","24/7 Diesel and Tire Repair","3750 Madison Hwy, Valdosta, GA 31601","3750 MADISON HWY, VALDOSTA, GA, 31601","","30.743434990685,-83.27752391977","","in-state","census-manual-review","",""
"6c2078f9-7d25-48bf-8e8f-10d24ac2b372","Pilot Travel Center #393","3712 Crabtree Rd, Waynesville, NC 28786","3712 CRABTREE RD, WAYNESVILLE, NC, 28785","","35.572100193138,-82.956754883826","","in-state","census-manual-review","",""
"5b586188-4b1d-455f-931c-8157582a9f92","First American Truck Wash and Chrome Shop","118 Triport Circle, Georgetown, KY 40324","118 TRIPORT CIR, GEORGETOWN, KY, 40324","","38.277502568032,-84.554066213113","","in-state","census-manual-review","",""
"2a82ff99-4e7f-4fed-b606-c88f0bd36b95","Blue Beacon Truck Wash of North Baltimore","12906 Deshler Rd, North Baltimore, OH 45872","12906 DESHLER RD, NORTH BALTIMORE, OH, 45872","","41.172673142559,-83.646261073437","","in-state","census-manual-review","",""
"ae5c7f98-3827-4f30-a664-af01f578db47","TA Truck Service (Elkton)","1400 Elkton Road, Elkton, MD 21921","1400 ELKTON RD, ELKTON, MD, 21921","","39.645112591971,-75.797781715872","","in-state","census-manual-review","",""
"7ca426a1-8f1c-41fd-a721-3c070ccec7c9","Speedway Travel Center — Finley Blvd, Birmingham","1617 Finley Blvd, Birmingham, AL 35204","1617 FINLEY BLVD, BIRMINGHAM, AL, 35204","","33.539483460131,-86.828679068279","","in-state","census-manual-review","",""
"a8c03a61-df69-466d-bbf3-9bde66a34005","Service Tire Truck Center (STTC) New Castle","15 Parkway Circle, New Castle, DE 19720","15 PARKWAY CIR, NEW CASTLE, DE, 19720","","39.663862628688,-75.614792020532","","in-state","census-manual-review","",""
"84a7fdb0-85d9-47e2-a615-c507033be742","Boss Truck Shop (Elkton)","227 Belle Hill Road, Elkton, MD 21921","227 BELLE HILL RD, ELKTON, MD, 21921","","39.635825139412,-75.806438438019","","in-state","census-manual-review","",""
"4ee402f8-abbf-471f-a9f7-620234b2b192","Days Inn Carlisle","1505 Bobby L Glover Highway, Carlisle, AR 72024","","","","","n/a","census-no-match","",""
"31a18b65-6475-4880-9203-f8d44505a815","Truck & Trailer Parking - Avco Blvd (Sellersburg)","1523 Avco Blvd, Sellersburg, IN 47172","","","","","n/a","census-no-match","",""
